Temperature - (Celsius), Year, Statistics, Country, ISO3
25.6274, 1947, Aug Average, Indonesia, IDN
25.7512, 1947, Sep Average, Indonesia, IDN
25.8665, 1947, Oct Average, Indonesia, IDN
25.9912, 1947, Nov Average, Indonesia, IDN
26.138, 1947, Dec Average, Indonesia, IDN
24.6825, 1948, Jan Average, Indonesia, IDN
25.7845, 1948, Feb Average, Indonesia, IDN
26.0247, 1948, Mar Average, Indonesia, IDN
26.0738, 1948, Apr Average, Indonesia, IDN
26.4314, 1948, May Average, Indonesia, IDN
26.0323, 1948, Jun Average, Indonesia, IDN
25.51, 1948, Jul Average, Indonesia, IDN
25.2857, 1948, Aug Average, Indonesia, IDN
25.6127, 1948, Sep Average, Indonesia, IDN
26.2506, 1948, Oct Average, Indonesia, IDN
26.0463, 1948, Nov Average, Indonesia, IDN
26.0082, 1948, Dec Average, Indonesia, IDN
26.0528, 1949, Jan Average, Indonesia, IDN
25.8902, 1949, Feb Average, Indonesia, IDN
25.8478, 1949, Mar Average, Indonesia, IDN
25.7371, 1949, Apr Average, Indonesia, IDN
25.6, 1949, May Average, Indonesia, IDN
25.2215, 1949, Jun Average, Indonesia, IDN
24.9543, 1949, Jul Average, Indonesia, IDN
25.1235, 1949, Aug Average, Indonesia, IDN
25.563, 1949, Sep Average, Indonesia, IDN
25.9317, 1949, Oct Average, Indonesia, IDN
26.0048, 1949, Nov Average, Indonesia, IDN
25.8309, 1949, Dec Average, Indonesia, IDN
25.9121, 1950, Jan Average, Indonesia, IDN
25.558, 1950, Feb Average, Indonesia, IDN
26.182, 1950, Mar Average, Indonesia, IDN
25.9034, 1950, Apr Average, Indonesia, IDN
25.9465, 1950, May Average, Indonesia, IDN
25.8262, 1950, Jun Average, Indonesia, IDN
25.2113, 1950, Jul Average, Indonesia, IDN
25.2489, 1950, Aug Average, Indonesia, IDN
25.6491, 1950, Sep Average, Indonesia, IDN
25.6791, 1950, Oct Average, Indonesia, IDN
25.8196, 1950, Nov Average, Indonesia, IDN
25.4539, 1950, Dec Average, Indonesia, IDN
25.3909, 1951, Jan Average, Indonesia, IDN
25.3968, 1951, Feb Average, Indonesia, IDN
25.8406, 1951, Mar Average, Indonesia, IDN
26.0495, 1951, Apr Average, Indonesia, IDN
25.7571, 1951, May Average, Indonesia, IDN
25.8687, 1951, Jun Average, Indonesia, IDN
25.0619, 1951, Jul Average, Indonesia, IDN
25.4018, 1951, Aug Average, Indonesia, IDN
25.6851, 1951, Sep Average, Indonesia, IDN
26.0346, 1951, Oct Average, Indonesia, IDN
26.5266, 1951, Nov Average, Indonesia, IDN
26.0419, 1951, Dec Average, Indonesia, IDN
25.9878, 1952, Jan Average, Indonesia, IDN
26.0319, 1952, Feb Average, Indonesia, IDN
25.681, 1952, Mar Average, Indonesia, IDN
26.182, 1952, Apr Average, Indonesia, IDN
25.9844, 1952, May Average, Indonesia, IDN
25.6906, 1952, Jun Average, Indonesia, IDN
25.3154, 1952, Jul Average, Indonesia, IDN
25.2921, 1952, Aug Average, Indonesia, IDN
25.7138, 1952, Sep Average, Indonesia, IDN
25.9679, 1952, Oct Average, Indonesia, IDN
25.5679, 1952, Nov Average, Indonesia, IDN
25.7301, 1952, Dec Average, Indonesia, IDN
25.6892, 1953, Jan Average, Indonesia, IDN
25.5198, 1953, Feb Average, Indonesia, IDN
25.9364, 1953, Mar Average, Indonesia, IDN
26.0726, 1953, Apr Average, Indonesia, IDN
25.7582, 1953, May Average, Indonesia, IDN
25.8417, 1953, Jun Average, Indonesia, IDN
25.0254, 1953, Jul Average, Indonesia, IDN
25.2995, 1953, Aug Average, Indonesia, IDN
25.7407, 1953, Sep Average, Indonesia, IDN
26.3227, 1953, Oct Average, Indonesia, IDN
26.0107, 1953, Nov Average, Indonesia, IDN
26.1445, 1953, Dec Average, Indonesia, IDN
25.9374, 1954, Jan Average, Indonesia, IDN
25.8026, 1954, Feb Average, Indonesia, IDN
25.9487, 1954, Mar Average, Indonesia, IDN
26.1403, 1954, Apr Average, Indonesia, IDN
26.0544, 1954, May Average, Indonesia, IDN
25.5696, 1954, Jun Average, Indonesia, IDN
25.1471, 1954, Jul Average, Indonesia, IDN
25.2721, 1954, Aug Average, Indonesia, IDN
25.6498, 1954, Sep Average, Indonesia, IDN
25.4398, 1954, Oct Average, Indonesia, IDN
25.2918, 1954, Nov Average, Indonesia, IDN
25.5393, 1954, Dec Average, Indonesia, IDN
25.569, 1955, Jan Average, Indonesia, IDN
25.4706, 1955, Feb Average, Indonesia, IDN
25.6747, 1955, Mar Average, Indonesia, IDN
25.849, 1955, Apr Average, Indonesia, IDN
26.2272, 1955, May Average, Indonesia, IDN
25.5506, 1955, Jun Average, Indonesia, IDN
25.1365, 1955, Jul Average, Indonesia, IDN
25.2896, 1955, Aug Average, Indonesia, IDN
25.6381, 1955, Sep Average, Indonesia, IDN
25.9251, 1955, Oct Average, Indonesia, IDN
25.4125, 1955, Nov Average, Indonesia, IDN
25.6369, 1955, Dec Average, Indonesia, IDN
25.1844, 1956, Jan Average, Indonesia, IDN
25.5426, 1956, Feb Average, Indonesia, IDN
25.7206, 1956, Mar Average, Indonesia, IDN
26.0785, 1956, Apr Average, Indonesia, IDN
25.8676, 1956, May Average, Indonesia, IDN
25.3895, 1956, Jun Average, Indonesia, IDN
25.0288, 1956, Jul Average, Indonesia, IDN
25.2234, 1956, Aug Average, Indonesia, IDN
25.3926, 1956, Sep Average, Indonesia, IDN
25.6744, 1956, Oct Average, Indonesia, IDN
25.6617, 1956, Nov Average, Indonesia, IDN
25.2843, 1956, Dec Average, Indonesia, IDN
25.4207, 1957, Jan Average, Indonesia, IDN
25.4263, 1957, Feb Average, Indonesia, IDN
25.7044, 1957, Mar Average, Indonesia, IDN
26.2385, 1957, Apr Average, Indonesia, IDN
26.0448, 1957, May Average, Indonesia, IDN
25.8892, 1957, Jun Average, Indonesia, IDN
25.3855, 1957, Jul Average, Indonesia, IDN
25.4392, 1957, Aug Average, Indonesia, IDN
25.5212, 1957, Sep Average, Indonesia, IDN
26.1811, 1957, Oct Average, Indonesia, IDN
26.2319, 1957, Nov Average, Indonesia, IDN
25.9153, 1957, Dec Average, Indonesia, IDN
26.2074, 1958, Jan Average, Indonesia, IDN
25.8634, 1958, Feb Average, Indonesia, IDN
26.2418, 1958, Mar Average, Indonesia, IDN
26.5073, 1958, Apr Average, Indonesia, IDN
26.59, 1958, May Average, Indonesia, IDN
26.0899, 1958, Jun Average, Indonesia, IDN
25.5544, 1958, Jul Average, Indonesia, IDN
25.472, 1958, Aug Average, Indonesia, IDN
25.7634, 1958, Sep Average, Indonesia, IDN
26.0167, 1958, Oct Average, Indonesia, IDN
25.6431, 1958, Nov Average, Indonesia, IDN
25.7518, 1958, Dec Average, Indonesia, IDN
25.6201, 1959, Jan Average, Indonesia, IDN
25.9603, 1959, Feb Average, Indonesia, IDN
25.7633, 1959, Mar Average, Indonesia, IDN
25.928, 1959, Apr Average, Indonesia, IDN
26.2076, 1959, May Average, Indonesia, IDN
25.4851, 1959, Jun Average, Indonesia, IDN
25.1067, 1959, Jul Average, Indonesia, IDN
25.1267, 1959, Aug Average, Indonesia, IDN
25.4643, 1959, Sep Average, Indonesia, IDN
26.0818, 1959, Oct Average, Indonesia, IDN
26.134, 1959, Nov Average, Indonesia, IDN
25.8268, 1959, Dec Average, Indonesia, IDN
25.546, 1960, Jan Average, Indonesia, IDN
25.5641, 1960, Feb Average, Indonesia, IDN
25.7771, 1960, Mar Average, Indonesia, IDN
26.0089, 1960, Apr Average, Indonesia, IDN
25.9477, 1960, May Average, Indonesia, IDN
25.5247, 1960, Jun Average, Indonesia, IDN
25.2184, 1960, Jul Average, Indonesia, IDN
25.691, 1960, Aug Average, Indonesia, IDN
25.7013, 1960, Sep Average, Indonesia, IDN
26.1627, 1960, Oct Average, Indonesia, IDN
25.9708, 1960, Nov Average, Indonesia, IDN
26.006, 1960, Dec Average, Indonesia, IDN
25.3947, 1961, Jan Average, Indonesia, IDN
25.7323, 1961, Feb Average, Indonesia, IDN
25.9874, 1961, Mar Average, Indonesia, IDN
26.0448, 1961, Apr Average, Indonesia, IDN
25.9864, 1961, May Average, Indonesia, IDN
25.2469, 1961, Jun Average, Indonesia, IDN
24.9706, 1961, Jul Average, Indonesia, IDN
25.0286, 1961, Aug Average, Indonesia, IDN
25.2884, 1961, Sep Average, Indonesia, IDN
25.763, 1961, Oct Average, Indonesia, IDN
25.9283, 1961, Nov Average, Indonesia, IDN
25.911, 1961, Dec Average, Indonesia, IDN
25.3387, 1962, Jan Average, Indonesia, IDN
25.2544, 1962, Feb Average, Indonesia, IDN
25.5018, 1962, Mar Average, Indonesia, IDN
25.7846, 1962, Apr Average, Indonesia, IDN
25.86, 1962, May Average, Indonesia, IDN
25.458, 1962, Jun Average, Indonesia, IDN
25.4092, 1962, Jul Average, Indonesia, IDN
24.9688, 1962, Aug Average, Indonesia, IDN
25.5038, 1962, Sep Average, Indonesia, IDN
26.0599, 1962, Oct Average, Indonesia, IDN
26.0714, 1962, Nov Average, Indonesia, IDN
25.6819, 1962, Dec Average, Indonesia, IDN
24.9713, 1963, Jan Average, Indonesia, IDN
25.2258, 1963, Feb Average, Indonesia, IDN
25.5272, 1963, Mar Average, Indonesia, IDN
26.0676, 1963, Apr Average, Indonesia, IDN
25.9966, 1963, May Average, Indonesia, IDN
25.7304, 1963, Jun Average, Indonesia, IDN
25.1329, 1963, Jul Average, Indonesia, IDN
25.0798, 1963, Aug Average, Indonesia, IDN
25.6274, 1963, Sep Average, Indonesia, IDN
26.0202, 1963, Oct Average, Indonesia, IDN
26.2902, 1963, Nov Average, Indonesia, IDN
26.0413, 1963, Dec Average, Indonesia, IDN
26.1057, 1964, Jan Average, Indonesia, IDN
25.9232, 1964, Feb Average, Indonesia, IDN
25.8071, 1964, Mar Average, Indonesia, IDN
26.1254, 1964, Apr Average, Indonesia, IDN
26.1464, 1964, May Average, Indonesia, IDN
25.4765, 1964, Jun Average, Indonesia, IDN
25.0958, 1964, Jul Average, Indonesia, IDN
25.2261, 1964, Aug Average, Indonesia, IDN
25.6556, 1964, Sep Average, Indonesia, IDN
25.5669, 1964, Oct Average, Indonesia, IDN
25.4845, 1964, Nov Average, Indonesia, IDN
25.3464, 1964, Dec Average, Indonesia, IDN
24.9616, 1965, Jan Average, Indonesia, IDN
25.4699, 1965, Feb Average, Indonesia, IDN
25.4964, 1965, Mar Average, Indonesia, IDN
25.5369, 1965, Apr Average, Indonesia, IDN
25.7397, 1965, May Average, Indonesia, IDN
25.4788, 1965, Jun Average, Indonesia, IDN
24.9256, 1965, Jul Average, Indonesia, IDN
25.0721, 1965, Aug Average, Indonesia, IDN
25.5204, 1965, Sep Average, Indonesia, IDN
26.0035, 1965, Oct Average, Indonesia, IDN
26.3975, 1965, Nov Average, Indonesia, IDN
25.9504, 1965, Dec Average, Indonesia, IDN
25.6955, 1966, Jan Average, Indonesia, IDN
25.7917, 1966, Feb Average, Indonesia, IDN
25.9101, 1966, Mar Average, Indonesia, IDN
26.2722, 1966, Apr Average, Indonesia, IDN
26.1694, 1966, May Average, Indonesia, IDN
25.5001, 1966, Jun Average, Indonesia, IDN
25.0554, 1966, Jul Average, Indonesia, IDN
25.3719, 1966, Aug Average, Indonesia, IDN
25.8942, 1966, Sep Average, Indonesia, IDN
25.9016, 1966, Oct Average, Indonesia, IDN
25.9884, 1966, Nov Average, Indonesia, IDN
25.7086, 1966, Dec Average, Indonesia, IDN
25.4227, 1967, Jan Average, Indonesia, IDN
25.3306, 1967, Feb Average, Indonesia, IDN
25.5837, 1967, Mar Average, Indonesia, IDN
25.6889, 1967, Apr Average, Indonesia, IDN
25.7711, 1967, May Average, Indonesia, IDN
25.436, 1967, Jun Average, Indonesia, IDN
25.0536, 1967, Jul Average, Indonesia, IDN
25.4262, 1967, Aug Average, Indonesia, IDN
25.5027, 1967, Sep Average, Indonesia, IDN
25.913, 1967, Oct Average, Indonesia, IDN
25.9341, 1967, Nov Average, Indonesia, IDN
25.6752, 1967, Dec Average, Indonesia, IDN
25.3661, 1968, Jan Average, Indonesia, IDN
25.1887, 1968, Feb Average, Indonesia, IDN
25.7399, 1968, Mar Average, Indonesia, IDN
25.8057, 1968, Apr Average, Indonesia, IDN
25.8708, 1968, May Average, Indonesia, IDN
25.7051, 1968, Jun Average, Indonesia, IDN
25.2854, 1968, Jul Average, Indonesia, IDN
25.2978, 1968, Aug Average, Indonesia, IDN
25.6951, 1968, Sep Average, Indonesia, IDN
25.8595, 1968, Oct Average, Indonesia, IDN
25.9362, 1968, Nov Average, Indonesia, IDN
25.8129, 1968, Dec Average, Indonesia, IDN
25.8503, 1969, Jan Average, Indonesia, IDN
25.8746, 1969, Feb Average, Indonesia, IDN
26.2029, 1969, Mar Average, Indonesia, IDN
26.3137, 1969, Apr Average, Indonesia, IDN
26.3354, 1969, May Average, Indonesia, IDN
25.7466, 1969, Jun Average, Indonesia, IDN
25.4004, 1969, Jul Average, Indonesia, IDN
25.3551, 1969, Aug Average, Indonesia, IDN
25.7021, 1969, Sep Average, Indonesia, IDN
26.015, 1969, Oct Average, Indonesia, IDN
26.0904, 1969, Nov Average, Indonesia, IDN
25.7598, 1969, Dec Average, Indonesia, IDN
25.8956, 1970, Jan Average, Indonesia, IDN
25.9265, 1970, Feb Average, Indonesia, IDN
26.1694, 1970, Mar Average, Indonesia, IDN
26.1885, 1970, Apr Average, Indonesia, IDN
26.1271, 1970, May Average, Indonesia, IDN
25.7935, 1970, Jun Average, Indonesia, IDN
25.216, 1970, Jul Average, Indonesia, IDN
25.33, 1970, Aug Average, Indonesia, IDN
25.6458, 1970, Sep Average, Indonesia, IDN
26.0633, 1970, Oct Average, Indonesia, IDN
25.9197, 1970, Nov Average, Indonesia, IDN
25.6614, 1970, Dec Average, Indonesia, IDN
25.2633, 1971, Jan Average, Indonesia, IDN
25.279, 1971, Feb Average, Indonesia, IDN
25.5865, 1971, Mar Average, Indonesia, IDN
26.0089, 1971, Apr Average, Indonesia, IDN
26.0196, 1971, May Average, Indonesia, IDN
25.4471, 1971, Jun Average, Indonesia, IDN
25.1823, 1971, Jul Average, Indonesia, IDN
25.1862, 1971, Aug Average, Indonesia, IDN
25.8472, 1971, Sep Average, Indonesia, IDN
25.8907, 1971, Oct Average, Indonesia, IDN
25.5844, 1971, Nov Average, Indonesia, IDN
25.6795, 1971, Dec Average, Indonesia, IDN
25.1414, 1972, Jan Average, Indonesia, IDN
25.6906, 1972, Feb Average, Indonesia, IDN
25.531, 1972, Mar Average, Indonesia, IDN
25.8538, 1972, Apr Average, Indonesia, IDN
26.0355, 1972, May Average, Indonesia, IDN
25.6443, 1972, Jun Average, Indonesia, IDN
25.6932, 1972, Jul Average, Indonesia, IDN
25.5893, 1972, Aug Average, Indonesia, IDN
25.7133, 1972, Sep Average, Indonesia, IDN
26.235, 1972, Oct Average, Indonesia, IDN
26.4927, 1972, Nov Average, Indonesia, IDN
26.5156, 1972, Dec Average, Indonesia, IDN
26.1618, 1973, Jan Average, Indonesia, IDN
26.3114, 1973, Feb Average, Indonesia, IDN
26.1749, 1973, Mar Average, Indonesia, IDN
26.4557, 1973, Apr Average, Indonesia, IDN
26.1239, 1973, May Average, Indonesia, IDN
26.1432, 1973, Jun Average, Indonesia, IDN
25.7591, 1973, Jul Average, Indonesia, IDN
25.7993, 1973, Aug Average, Indonesia, IDN
25.7803, 1973, Sep Average, Indonesia, IDN
26.2288, 1973, Oct Average, Indonesia, IDN
25.885, 1973, Nov Average, Indonesia, IDN
25.5961, 1973, Dec Average, Indonesia, IDN
25.1733, 1974, Jan Average, Indonesia, IDN
25.2793, 1974, Feb Average, Indonesia, IDN
25.5719, 1974, Mar Average, Indonesia, IDN
26.0752, 1974, Apr Average, Indonesia, IDN
25.9084, 1974, May Average, Indonesia, IDN
25.4422, 1974, Jun Average, Indonesia, IDN
25.0777, 1974, Jul Average, Indonesia, IDN
25.6527, 1974, Aug Average, Indonesia, IDN
25.7907, 1974, Sep Average, Indonesia, IDN
26.0596, 1974, Oct Average, Indonesia, IDN
25.9352, 1974, Nov Average, Indonesia, IDN
25.7433, 1974, Dec Average, Indonesia, IDN
25.6688, 1975, Jan Average, Indonesia, IDN
25.4727, 1975, Feb Average, Indonesia, IDN
25.5722, 1975, Mar Average, Indonesia, IDN
26.1106, 1975, Apr Average, Indonesia, IDN
25.9235, 1975, May Average, Indonesia, IDN
25.5443, 1975, Jun Average, Indonesia, IDN
25.3292, 1975, Jul Average, Indonesia, IDN
25.7239, 1975, Aug Average, Indonesia, IDN
25.6492, 1975, Sep Average, Indonesia, IDN
25.8702, 1975, Oct Average, Indonesia, IDN
25.6963, 1975, Nov Average, Indonesia, IDN
25.5964, 1975, Dec Average, Indonesia, IDN
24.8224, 1976, Jan Average, Indonesia, IDN
25.1561, 1976, Feb Average, Indonesia, IDN
25.4359, 1976, Mar Average, Indonesia, IDN
25.6428, 1976, Apr Average, Indonesia, IDN
25.9053, 1976, May Average, Indonesia, IDN
25.2089, 1976, Jun Average, Indonesia, IDN
25.0806, 1976, Jul Average, Indonesia, IDN
25.1627, 1976, Aug Average, Indonesia, IDN
25.5466, 1976, Sep Average, Indonesia, IDN
25.8408, 1976, Oct Average, Indonesia, IDN
25.8242, 1976, Nov Average, Indonesia, IDN
25.8411, 1976, Dec Average, Indonesia, IDN
25.5263, 1977, Jan Average, Indonesia, IDN
25.0769, 1977, Feb Average, Indonesia, IDN
25.4992, 1977, Mar Average, Indonesia, IDN
26.1124, 1977, Apr Average, Indonesia, IDN
25.9439, 1977, May Average, Indonesia, IDN
25.2642, 1977, Jun Average, Indonesia, IDN
25.1666, 1977, Jul Average, Indonesia, IDN
25.0567, 1977, Aug Average, Indonesia, IDN
25.7237, 1977, Sep Average, Indonesia, IDN
26.0808, 1977, Oct Average, Indonesia, IDN
25.9789, 1977, Nov Average, Indonesia, IDN
25.9428, 1977, Dec Average, Indonesia, IDN
25.5823, 1978, Jan Average, Indonesia, IDN
25.7012, 1978, Feb Average, Indonesia, IDN
25.8876, 1978, Mar Average, Indonesia, IDN
26.0473, 1978, Apr Average, Indonesia, IDN
26.2802, 1978, May Average, Indonesia, IDN
25.6618, 1978, Jun Average, Indonesia, IDN
25.3598, 1978, Jul Average, Indonesia, IDN
25.5573, 1978, Aug Average, Indonesia, IDN
25.5197, 1978, Sep Average, Indonesia, IDN
25.9206, 1978, Oct Average, Indonesia, IDN
25.6746, 1978, Nov Average, Indonesia, IDN
25.6667, 1978, Dec Average, Indonesia, IDN
25.7064, 1979, Jan Average, Indonesia, IDN
25.9835, 1979, Feb Average, Indonesia, IDN
25.8731, 1979, Mar Average, Indonesia, IDN
26.0266, 1979, Apr Average, Indonesia, IDN
26.2339, 1979, May Average, Indonesia, IDN
25.7023, 1979, Jun Average, Indonesia, IDN
25.3675, 1979, Jul Average, Indonesia, IDN
25.7303, 1979, Aug Average, Indonesia, IDN
25.6972, 1979, Sep Average, Indonesia, IDN
26.1894, 1979, Oct Average, Indonesia, IDN
26.0051, 1979, Nov Average, Indonesia, IDN
25.7077, 1979, Dec Average, Indonesia, IDN
25.6753, 1980, Jan Average, Indonesia, IDN
25.5695, 1980, Feb Average, Indonesia, IDN
25.8249, 1980, Mar Average, Indonesia, IDN
26.1669, 1980, Apr Average, Indonesia, IDN
26.4325, 1980, May Average, Indonesia, IDN
25.8516, 1980, Jun Average, Indonesia, IDN
25.7048, 1980, Jul Average, Indonesia, IDN
25.3153, 1980, Aug Average, Indonesia, IDN
25.8665, 1980, Sep Average, Indonesia, IDN
26.1858, 1980, Oct Average, Indonesia, IDN
26.06, 1980, Nov Average, Indonesia, IDN
25.6369, 1980, Dec Average, Indonesia, IDN
25.3146, 1981, Jan Average, Indonesia, IDN
25.4964, 1981, Feb Average, Indonesia, IDN
25.943, 1981, Mar Average, Indonesia, IDN
26.0917, 1981, Apr Average, Indonesia, IDN
26.3784, 1981, May Average, Indonesia, IDN
26.0703, 1981, Jun Average, Indonesia, IDN
25.8294, 1981, Jul Average, Indonesia, IDN
26.3332, 1981, Aug Average, Indonesia, IDN
25.8597, 1981, Sep Average, Indonesia, IDN
26.1773, 1981, Oct Average, Indonesia, IDN
26.2258, 1981, Nov Average, Indonesia, IDN
25.7819, 1981, Dec Average, Indonesia, IDN
25.5074, 1982, Jan Average, Indonesia, IDN
25.8165, 1982, Feb Average, Indonesia, IDN
25.9012, 1982, Mar Average, Indonesia, IDN
26.07, 1982, Apr Average, Indonesia, IDN
26.0897, 1982, May Average, Indonesia, IDN
25.7906, 1982, Jun Average, Indonesia, IDN
25.4463, 1982, Jul Average, Indonesia, IDN
25.3798, 1982, Aug Average, Indonesia, IDN
25.75, 1982, Sep Average, Indonesia, IDN
25.8989, 1982, Oct Average, Indonesia, IDN
26.3599, 1982, Nov Average, Indonesia, IDN
26.3922, 1982, Dec Average, Indonesia, IDN
26.0329, 1983, Jan Average, Indonesia, IDN
26.4413, 1983, Feb Average, Indonesia, IDN
26.646, 1983, Mar Average, Indonesia, IDN
26.7545, 1983, Apr Average, Indonesia, IDN
26.3201, 1983, May Average, Indonesia, IDN
26.1788, 1983, Jun Average, Indonesia, IDN
25.5904, 1983, Jul Average, Indonesia, IDN
25.7486, 1983, Aug Average, Indonesia, IDN
25.8343, 1983, Sep Average, Indonesia, IDN
26.2582, 1983, Oct Average, Indonesia, IDN
25.9426, 1983, Nov Average, Indonesia, IDN
25.6792, 1983, Dec Average, Indonesia, IDN
25.2698, 1984, Jan Average, Indonesia, IDN
25.1824, 1984, Feb Average, Indonesia, IDN
25.6299, 1984, Mar Average, Indonesia, IDN
25.8333, 1984, Apr Average, Indonesia, IDN
25.816, 1984, May Average, Indonesia, IDN
25.4898, 1984, Jun Average, Indonesia, IDN
25.1357, 1984, Jul Average, Indonesia, IDN
25.6204, 1984, Aug Average, Indonesia, IDN
25.3176, 1984, Sep Average, Indonesia, IDN
25.8062, 1984, Oct Average, Indonesia, IDN
25.8139, 1984, Nov Average, Indonesia, IDN
25.71, 1984, Dec Average, Indonesia, IDN
25.7909, 1985, Jan Average, Indonesia, IDN
25.9712, 1985, Feb Average, Indonesia, IDN
25.9113, 1985, Mar Average, Indonesia, IDN
26.0266, 1985, Apr Average, Indonesia, IDN
26.2538, 1985, May Average, Indonesia, IDN
25.7657, 1985, Jun Average, Indonesia, IDN
24.996, 1985, Jul Average, Indonesia, IDN
25.5696, 1985, Aug Average, Indonesia, IDN
25.55, 1985, Sep Average, Indonesia, IDN
25.8922, 1985, Oct Average, Indonesia, IDN
26.0892, 1985, Nov Average, Indonesia, IDN
25.9438, 1985, Dec Average, Indonesia, IDN
25.4286, 1986, Jan Average, Indonesia, IDN
25.7787, 1986, Feb Average, Indonesia, IDN
25.8392, 1986, Mar Average, Indonesia, IDN
26.1301, 1986, Apr Average, Indonesia, IDN
26.4203, 1986, May Average, Indonesia, IDN
26.0152, 1986, Jun Average, Indonesia, IDN
25.7309, 1986, Jul Average, Indonesia, IDN
25.8058, 1986, Aug Average, Indonesia, IDN
25.8977, 1986, Sep Average, Indonesia, IDN
26.0446, 1986, Oct Average, Indonesia, IDN
25.8879, 1986, Nov Average, Indonesia, IDN
26.1184, 1986, Dec Average, Indonesia, IDN
25.6052, 1987, Jan Average, Indonesia, IDN
25.7466, 1987, Feb Average, Indonesia, IDN
26.3357, 1987, Mar Average, Indonesia, IDN
26.4925, 1987, Apr Average, Indonesia, IDN
26.4823, 1987, May Average, Indonesia, IDN
26.4962, 1987, Jun Average, Indonesia, IDN
25.9706, 1987, Jul Average, Indonesia, IDN
25.7988, 1987, Aug Average, Indonesia, IDN
26.1118, 1987, Sep Average, Indonesia, IDN
26.485, 1987, Oct Average, Indonesia, IDN
26.6068, 1987, Nov Average, Indonesia, IDN
26.2209, 1987, Dec Average, Indonesia, IDN
26.2138, 1988, Jan Average, Indonesia, IDN
26.1459, 1988, Feb Average, Indonesia, IDN
26.4389, 1988, Mar Average, Indonesia, IDN
26.5654, 1988, Apr Average, Indonesia, IDN
26.602, 1988, May Average, Indonesia, IDN
25.9194, 1988, Jun Average, Indonesia, IDN
25.6477, 1988, Jul Average, Indonesia, IDN
25.716, 1988, Aug Average, Indonesia, IDN
25.8855, 1988, Sep Average, Indonesia, IDN
26.339, 1988, Oct Average, Indonesia, IDN
26.0046, 1988, Nov Average, Indonesia, IDN
25.489, 1988, Dec Average, Indonesia, IDN
25.9903, 1989, Jan Average, Indonesia, IDN
25.5545, 1989, Feb Average, Indonesia, IDN
25.6372, 1989, Mar Average, Indonesia, IDN
26.0835, 1989, Apr Average, Indonesia, IDN
26.1589, 1989, May Average, Indonesia, IDN
25.6641, 1989, Jun Average, Indonesia, IDN
25.7756, 1989, Jul Average, Indonesia, IDN
25.6732, 1989, Aug Average, Indonesia, IDN
25.8343, 1989, Sep Average, Indonesia, IDN
26.0927, 1989, Oct Average, Indonesia, IDN
26.1485, 1989, Nov Average, Indonesia, IDN
26.1356, 1989, Dec Average, Indonesia, IDN
25.6756, 1990, Jan Average, Indonesia, IDN
26.1352, 1990, Feb Average, Indonesia, IDN
26.3271, 1990, Mar Average, Indonesia, IDN
26.6743, 1990, Apr Average, Indonesia, IDN
26.509, 1990, May Average, Indonesia, IDN
26.1213, 1990, Jun Average, Indonesia, IDN
25.6488, 1990, Jul Average, Indonesia, IDN
25.911, 1990, Aug Average, Indonesia, IDN
25.9124, 1990, Sep Average, Indonesia, IDN
26.4219, 1990, Oct Average, Indonesia, IDN
26.5266, 1990, Nov Average, Indonesia, IDN
26.1894, 1990, Dec Average, Indonesia, IDN
25.922, 1991, Jan Average, Indonesia, IDN
25.822, 1991, Feb Average, Indonesia, IDN
26.2723, 1991, Mar Average, Indonesia, IDN
26.4782, 1991, Apr Average, Indonesia, IDN
26.2828, 1991, May Average, Indonesia, IDN
26.4038, 1991, Jun Average, Indonesia, IDN
25.7928, 1991, Jul Average, Indonesia, IDN
25.8016, 1991, Aug Average, Indonesia, IDN
26.0241, 1991, Sep Average, Indonesia, IDN
26.0919, 1991, Oct Average, Indonesia, IDN
25.9599, 1991, Nov Average, Indonesia, IDN
26.098, 1991, Dec Average, Indonesia, IDN
25.8987, 1992, Jan Average, Indonesia, IDN
26.1443, 1992, Feb Average, Indonesia, IDN
26.6325, 1992, Mar Average, Indonesia, IDN
26.4718, 1992, Apr Average, Indonesia, IDN
26.458, 1992, May Average, Indonesia, IDN
26.1689, 1992, Jun Average, Indonesia, IDN
25.5303, 1992, Jul Average, Indonesia, IDN
26.0876, 1992, Aug Average, Indonesia, IDN
26.1624, 1992, Sep Average, Indonesia, IDN
26.0062, 1992, Oct Average, Indonesia, IDN
25.8514, 1992, Nov Average, Indonesia, IDN
25.8453, 1992, Dec Average, Indonesia, IDN
25.7634, 1993, Jan Average, Indonesia, IDN
25.7944, 1993, Feb Average, Indonesia, IDN
25.938, 1993, Mar Average, Indonesia, IDN
26.2053, 1993, Apr Average, Indonesia, IDN
26.2895, 1993, May Average, Indonesia, IDN
26.235, 1993, Jun Average, Indonesia, IDN
25.8403, 1993, Jul Average, Indonesia, IDN
25.9428, 1993, Aug Average, Indonesia, IDN
25.7695, 1993, Sep Average, Indonesia, IDN
26.1909, 1993, Oct Average, Indonesia, IDN
26.4334, 1993, Nov Average, Indonesia, IDN
26.2452, 1993, Dec Average, Indonesia, IDN
26.1691, 1994, Jan Average, Indonesia, IDN
26.1661, 1994, Feb Average, Indonesia, IDN
25.8484, 1994, Mar Average, Indonesia, IDN
26.2593, 1994, Apr Average, Indonesia, IDN
26.257, 1994, May Average, Indonesia, IDN
25.8771, 1994, Jun Average, Indonesia, IDN
25.7112, 1994, Jul Average, Indonesia, IDN
