Temperature - (Celsius), Year, Statistics, Country, ISO3
24.1073, 1912, Jul Average, Mexico, MEX
24.6921, 1912, Aug Average, Mexico, MEX
23.3745, 1912, Sep Average, Mexico, MEX
20.523, 1912, Oct Average, Mexico, MEX
15.8633, 1912, Nov Average, Mexico, MEX
13.2534, 1912, Dec Average, Mexico, MEX
14.1344, 1913, Jan Average, Mexico, MEX
14.8896, 1913, Feb Average, Mexico, MEX
16.88, 1913, Mar Average, Mexico, MEX
19.3658, 1913, Apr Average, Mexico, MEX
22.588, 1913, May Average, Mexico, MEX
23.0421, 1913, Jun Average, Mexico, MEX
24.1849, 1913, Jul Average, Mexico, MEX
24.5513, 1913, Aug Average, Mexico, MEX
22.1858, 1913, Sep Average, Mexico, MEX
20.0292, 1913, Oct Average, Mexico, MEX
18.7578, 1913, Nov Average, Mexico, MEX
14.3803, 1913, Dec Average, Mexico, MEX
16.6761, 1914, Jan Average, Mexico, MEX
15.5997, 1914, Feb Average, Mexico, MEX
16.7115, 1914, Mar Average, Mexico, MEX
20.3606, 1914, Apr Average, Mexico, MEX
22.7848, 1914, May Average, Mexico, MEX
24.1633, 1914, Jun Average, Mexico, MEX
24.5162, 1914, Jul Average, Mexico, MEX
24.4217, 1914, Aug Average, Mexico, MEX
23.4308, 1914, Sep Average, Mexico, MEX
20.7907, 1914, Oct Average, Mexico, MEX
17.3898, 1914, Nov Average, Mexico, MEX
12.7294, 1914, Dec Average, Mexico, MEX
13.6978, 1915, Jan Average, Mexico, MEX
16.1637, 1915, Feb Average, Mexico, MEX
14.3802, 1915, Mar Average, Mexico, MEX
19.6303, 1915, Apr Average, Mexico, MEX
23.0435, 1915, May Average, Mexico, MEX
25.7532, 1915, Jun Average, Mexico, MEX
25.2311, 1915, Jul Average, Mexico, MEX
24.719, 1915, Aug Average, Mexico, MEX
23.5409, 1915, Sep Average, Mexico, MEX
21.2852, 1915, Oct Average, Mexico, MEX
18.0854, 1915, Nov Average, Mexico, MEX
15.923, 1915, Dec Average, Mexico, MEX
17.4266, 1916, Jan Average, Mexico, MEX
17.728, 1916, Feb Average, Mexico, MEX
20.2616, 1916, Mar Average, Mexico, MEX
20.6473, 1916, Apr Average, Mexico, MEX
23.7964, 1916, May Average, Mexico, MEX
26.0523, 1916, Jun Average, Mexico, MEX
24.3018, 1916, Jul Average, Mexico, MEX
23.5612, 1916, Aug Average, Mexico, MEX
22.7301, 1916, Sep Average, Mexico, MEX
20.4055, 1916, Oct Average, Mexico, MEX
16.1919, 1916, Nov Average, Mexico, MEX
14.7469, 1916, Dec Average, Mexico, MEX
15.1701, 1917, Jan Average, Mexico, MEX
16.4949, 1917, Feb Average, Mexico, MEX
17.471, 1917, Mar Average, Mexico, MEX
20.1397, 1917, Apr Average, Mexico, MEX
21.8361, 1917, May Average, Mexico, MEX
24.7874, 1917, Jun Average, Mexico, MEX
24.9411, 1917, Jul Average, Mexico, MEX
24.8628, 1917, Aug Average, Mexico, MEX
23.2248, 1917, Sep Average, Mexico, MEX
20.4716, 1917, Oct Average, Mexico, MEX
18.0338, 1917, Nov Average, Mexico, MEX
15.0529, 1917, Dec Average, Mexico, MEX
13.5857, 1918, Jan Average, Mexico, MEX
16.7616, 1918, Feb Average, Mexico, MEX
18.7817, 1918, Mar Average, Mexico, MEX
20.7822, 1918, Apr Average, Mexico, MEX
22.5409, 1918, May Average, Mexico, MEX
25.1036, 1918, Jun Average, Mexico, MEX
24.7866, 1918, Jul Average, Mexico, MEX
24.3213, 1918, Aug Average, Mexico, MEX
22.9079, 1918, Sep Average, Mexico, MEX
21.4264, 1918, Oct Average, Mexico, MEX
16.2316, 1918, Nov Average, Mexico, MEX
14.2151, 1918, Dec Average, Mexico, MEX
12.6482, 1919, Jan Average, Mexico, MEX
14.8304, 1919, Feb Average, Mexico, MEX
16.9548, 1919, Mar Average, Mexico, MEX
20.1075, 1919, Apr Average, Mexico, MEX
22.8436, 1919, May Average, Mexico, MEX
23.9523, 1919, Jun Average, Mexico, MEX
23.4891, 1919, Jul Average, Mexico, MEX
24.57, 1919, Aug Average, Mexico, MEX
22.8615, 1919, Sep Average, Mexico, MEX
21.2036, 1919, Oct Average, Mexico, MEX
17.3758, 1919, Nov Average, Mexico, MEX
14.845, 1919, Dec Average, Mexico, MEX
13.9166, 1920, Jan Average, Mexico, MEX
16.8003, 1920, Feb Average, Mexico, MEX
17.1302, 1920, Mar Average, Mexico, MEX
20.5299, 1920, Apr Average, Mexico, MEX
23.073, 1920, May Average, Mexico, MEX
23.6422, 1920, Jun Average, Mexico, MEX
24.8391, 1920, Jul Average, Mexico, MEX
24.0429, 1920, Aug Average, Mexico, MEX
23.8153, 1920, Sep Average, Mexico, MEX
20.4179, 1920, Oct Average, Mexico, MEX
16.517, 1920, Nov Average, Mexico, MEX
14.4792, 1920, Dec Average, Mexico, MEX
15.3991, 1921, Jan Average, Mexico, MEX
15.7491, 1921, Feb Average, Mexico, MEX
18.9387, 1921, Mar Average, Mexico, MEX
19.883, 1921, Apr Average, Mexico, MEX
22.1918, 1921, May Average, Mexico, MEX
24.5585, 1921, Jun Average, Mexico, MEX
24.13, 1921, Jul Average, Mexico, MEX
24.3818, 1921, Aug Average, Mexico, MEX
24.0829, 1921, Sep Average, Mexico, MEX
21.0613, 1921, Oct Average, Mexico, MEX
18.3077, 1921, Nov Average, Mexico, MEX
16.5203, 1921, Dec Average, Mexico, MEX
14.1976, 1922, Jan Average, Mexico, MEX
16.6208, 1922, Feb Average, Mexico, MEX
17.1091, 1922, Mar Average, Mexico, MEX
20.9719, 1922, Apr Average, Mexico, MEX
23.688, 1922, May Average, Mexico, MEX
24.4613, 1922, Jun Average, Mexico, MEX
24.6551, 1922, Jul Average, Mexico, MEX
24.8671, 1922, Aug Average, Mexico, MEX
23.4148, 1922, Sep Average, Mexico, MEX
20.5654, 1922, Oct Average, Mexico, MEX
16.6053, 1922, Nov Average, Mexico, MEX
16.3757, 1922, Dec Average, Mexico, MEX
16.589, 1923, Jan Average, Mexico, MEX
14.9537, 1923, Feb Average, Mexico, MEX
16.6578, 1923, Mar Average, Mexico, MEX
20.612, 1923, Apr Average, Mexico, MEX
23.9824, 1923, May Average, Mexico, MEX
24.7047, 1923, Jun Average, Mexico, MEX
24.6, 1923, Jul Average, Mexico, MEX
24.3754, 1923, Aug Average, Mexico, MEX
23.34, 1923, Sep Average, Mexico, MEX
19.7746, 1923, Oct Average, Mexico, MEX
16.5321, 1923, Nov Average, Mexico, MEX
14.779, 1923, Dec Average, Mexico, MEX
13.5275, 1924, Jan Average, Mexico, MEX
15.4679, 1924, Feb Average, Mexico, MEX
16.8945, 1924, Mar Average, Mexico, MEX
19.9685, 1924, Apr Average, Mexico, MEX
22.3092, 1924, May Average, Mexico, MEX
25.1941, 1924, Jun Average, Mexico, MEX
24.5545, 1924, Jul Average, Mexico, MEX
25.1979, 1924, Aug Average, Mexico, MEX
23.0577, 1924, Sep Average, Mexico, MEX
20.614, 1924, Oct Average, Mexico, MEX
17.9275, 1924, Nov Average, Mexico, MEX
13.9884, 1924, Dec Average, Mexico, MEX
13.8061, 1925, Jan Average, Mexico, MEX
17.1053, 1925, Feb Average, Mexico, MEX
18.6719, 1925, Mar Average, Mexico, MEX
21.4068, 1925, Apr Average, Mexico, MEX
23.1103, 1925, May Average, Mexico, MEX
24.3918, 1925, Jun Average, Mexico, MEX
24.9408, 1925, Jul Average, Mexico, MEX
24.2437, 1925, Aug Average, Mexico, MEX
23.0552, 1925, Sep Average, Mexico, MEX
20.4778, 1925, Oct Average, Mexico, MEX
16.7824, 1925, Nov Average, Mexico, MEX
13.3956, 1925, Dec Average, Mexico, MEX
13.3159, 1926, Jan Average, Mexico, MEX
17.0464, 1926, Feb Average, Mexico, MEX
17.6432, 1926, Mar Average, Mexico, MEX
19.7831, 1926, Apr Average, Mexico, MEX
22.3689, 1926, May Average, Mexico, MEX
24.785, 1926, Jun Average, Mexico, MEX
24.327, 1926, Jul Average, Mexico, MEX
24.6194, 1926, Aug Average, Mexico, MEX
24.241, 1926, Sep Average, Mexico, MEX
22.0716, 1926, Oct Average, Mexico, MEX
16.8376, 1926, Nov Average, Mexico, MEX
15.0318, 1926, Dec Average, Mexico, MEX
15.6334, 1927, Jan Average, Mexico, MEX
17.4633, 1927, Feb Average, Mexico, MEX
17.8751, 1927, Mar Average, Mexico, MEX
21.3693, 1927, Apr Average, Mexico, MEX
24.7001, 1927, May Average, Mexico, MEX
24.4061, 1927, Jun Average, Mexico, MEX
24.3869, 1927, Jul Average, Mexico, MEX
24.5425, 1927, Aug Average, Mexico, MEX
23.5537, 1927, Sep Average, Mexico, MEX
20.9231, 1927, Oct Average, Mexico, MEX
19.1144, 1927, Nov Average, Mexico, MEX
13.9282, 1927, Dec Average, Mexico, MEX
14.6448, 1928, Jan Average, Mexico, MEX
16.0512, 1928, Feb Average, Mexico, MEX
19.0765, 1928, Mar Average, Mexico, MEX
20.247, 1928, Apr Average, Mexico, MEX
23.171, 1928, May Average, Mexico, MEX
25.7479, 1928, Jun Average, Mexico, MEX
24.9633, 1928, Jul Average, Mexico, MEX
24.5549, 1928, Aug Average, Mexico, MEX
23.0127, 1928, Sep Average, Mexico, MEX
21.7484, 1928, Oct Average, Mexico, MEX
16.8015, 1928, Nov Average, Mexico, MEX
14.3388, 1928, Dec Average, Mexico, MEX
15.0212, 1929, Jan Average, Mexico, MEX
15.2883, 1929, Feb Average, Mexico, MEX
18.0749, 1929, Mar Average, Mexico, MEX
21.7072, 1929, Apr Average, Mexico, MEX
23.1599, 1929, May Average, Mexico, MEX
25.0493, 1929, Jun Average, Mexico, MEX
24.3352, 1929, Jul Average, Mexico, MEX
24.3046, 1929, Aug Average, Mexico, MEX
23.5555, 1929, Sep Average, Mexico, MEX
20.6837, 1929, Oct Average, Mexico, MEX
15.9134, 1929, Nov Average, Mexico, MEX
14.8528, 1929, Dec Average, Mexico, MEX
13.8612, 1930, Jan Average, Mexico, MEX
17.2213, 1930, Feb Average, Mexico, MEX
17.1402, 1930, Mar Average, Mexico, MEX
21.0719, 1930, Apr Average, Mexico, MEX
22.6054, 1930, May Average, Mexico, MEX
24.249, 1930, Jun Average, Mexico, MEX
24.211, 1930, Jul Average, Mexico, MEX
24.7268, 1930, Aug Average, Mexico, MEX
24.2544, 1930, Sep Average, Mexico, MEX
20.7569, 1930, Oct Average, Mexico, MEX
16.5891, 1930, Nov Average, Mexico, MEX
13.7567, 1930, Dec Average, Mexico, MEX
13.9175, 1931, Jan Average, Mexico, MEX
15.9312, 1931, Feb Average, Mexico, MEX
16.7132, 1931, Mar Average, Mexico, MEX
19.4859, 1931, Apr Average, Mexico, MEX
22.333, 1931, May Average, Mexico, MEX
24.5856, 1931, Jun Average, Mexico, MEX
24.4733, 1931, Jul Average, Mexico, MEX
23.972, 1931, Aug Average, Mexico, MEX
24.2406, 1931, Sep Average, Mexico, MEX
22.2328, 1931, Oct Average, Mexico, MEX
17.9017, 1931, Nov Average, Mexico, MEX
14.6979, 1931, Dec Average, Mexico, MEX
14.7935, 1932, Jan Average, Mexico, MEX
17.6555, 1932, Feb Average, Mexico, MEX
16.7615, 1932, Mar Average, Mexico, MEX
20.5953, 1932, Apr Average, Mexico, MEX
22.9606, 1932, May Average, Mexico, MEX
25.2043, 1932, Jun Average, Mexico, MEX
24.8615, 1932, Jul Average, Mexico, MEX
24.9449, 1932, Aug Average, Mexico, MEX
23.13, 1932, Sep Average, Mexico, MEX
20.4001, 1932, Oct Average, Mexico, MEX
16.264, 1932, Nov Average, Mexico, MEX
14.1876, 1932, Dec Average, Mexico, MEX
15.3949, 1933, Jan Average, Mexico, MEX
15.5517, 1933, Feb Average, Mexico, MEX
18.66, 1933, Mar Average, Mexico, MEX
20.714, 1933, Apr Average, Mexico, MEX
23.7428, 1933, May Average, Mexico, MEX
24.2939, 1933, Jun Average, Mexico, MEX
25.1062, 1933, Jul Average, Mexico, MEX
24.1346, 1933, Aug Average, Mexico, MEX
23.8702, 1933, Sep Average, Mexico, MEX
21.6775, 1933, Oct Average, Mexico, MEX
17.7347, 1933, Nov Average, Mexico, MEX
16.4775, 1933, Dec Average, Mexico, MEX
14.7825, 1934, Jan Average, Mexico, MEX
16.5199, 1934, Feb Average, Mexico, MEX
18.1367, 1934, Mar Average, Mexico, MEX
20.7851, 1934, Apr Average, Mexico, MEX
23.2332, 1934, May Average, Mexico, MEX
24.8015, 1934, Jun Average, Mexico, MEX
24.7277, 1934, Jul Average, Mexico, MEX
24.5511, 1934, Aug Average, Mexico, MEX
23.6052, 1934, Sep Average, Mexico, MEX
21.8633, 1934, Oct Average, Mexico, MEX
18.3267, 1934, Nov Average, Mexico, MEX
16.0983, 1934, Dec Average, Mexico, MEX
15.864, 1935, Jan Average, Mexico, MEX
15.2384, 1935, Feb Average, Mexico, MEX
18.8471, 1935, Mar Average, Mexico, MEX
21.3423, 1935, Apr Average, Mexico, MEX
22.5781, 1935, May Average, Mexico, MEX
24.389, 1935, Jun Average, Mexico, MEX
24.4042, 1935, Jul Average, Mexico, MEX
24.5261, 1935, Aug Average, Mexico, MEX
22.915, 1935, Sep Average, Mexico, MEX
21.3216, 1935, Oct Average, Mexico, MEX
17.6225, 1935, Nov Average, Mexico, MEX
14.8392, 1935, Dec Average, Mexico, MEX
14.9847, 1936, Jan Average, Mexico, MEX
16.4388, 1936, Feb Average, Mexico, MEX
18.9558, 1936, Mar Average, Mexico, MEX
20.5855, 1936, Apr Average, Mexico, MEX
22.9716, 1936, May Average, Mexico, MEX
25.3527, 1936, Jun Average, Mexico, MEX
24.574, 1936, Jul Average, Mexico, MEX
24.515, 1936, Aug Average, Mexico, MEX
22.9597, 1936, Sep Average, Mexico, MEX
20.2662, 1936, Oct Average, Mexico, MEX
16.9227, 1936, Nov Average, Mexico, MEX
15.5165, 1936, Dec Average, Mexico, MEX
15.0323, 1937, Jan Average, Mexico, MEX
16.3916, 1937, Feb Average, Mexico, MEX
17.1715, 1937, Mar Average, Mexico, MEX
20.9534, 1937, Apr Average, Mexico, MEX
23.0732, 1937, May Average, Mexico, MEX
24.8737, 1937, Jun Average, Mexico, MEX
24.6626, 1937, Jul Average, Mexico, MEX
25.1799, 1937, Aug Average, Mexico, MEX
23.8082, 1937, Sep Average, Mexico, MEX
21.5305, 1937, Oct Average, Mexico, MEX
17.3989, 1937, Nov Average, Mexico, MEX
15.0839, 1937, Dec Average, Mexico, MEX
15.5109, 1938, Jan Average, Mexico, MEX
16.8974, 1938, Feb Average, Mexico, MEX
19.3193, 1938, Mar Average, Mexico, MEX
20.325, 1938, Apr Average, Mexico, MEX
23.2877, 1938, May Average, Mexico, MEX
24.7399, 1938, Jun Average, Mexico, MEX
24.6163, 1938, Jul Average, Mexico, MEX
24.4427, 1938, Aug Average, Mexico, MEX
23.0809, 1938, Sep Average, Mexico, MEX
21.1724, 1938, Oct Average, Mexico, MEX
16.8387, 1938, Nov Average, Mexico, MEX
15.1053, 1938, Dec Average, Mexico, MEX
14.8216, 1939, Jan Average, Mexico, MEX
14.8758, 1939, Feb Average, Mexico, MEX
18.5971, 1939, Mar Average, Mexico, MEX
21.0249, 1939, Apr Average, Mexico, MEX
23.546, 1939, May Average, Mexico, MEX
24.9038, 1939, Jun Average, Mexico, MEX
25.1553, 1939, Jul Average, Mexico, MEX
24.4444, 1939, Aug Average, Mexico, MEX
23.2538, 1939, Sep Average, Mexico, MEX
20.9594, 1939, Oct Average, Mexico, MEX
16.7798, 1939, Nov Average, Mexico, MEX
16.0783, 1939, Dec Average, Mexico, MEX
13.4067, 1940, Jan Average, Mexico, MEX
16.0411, 1940, Feb Average, Mexico, MEX
18.7293, 1940, Mar Average, Mexico, MEX
21.1976, 1940, Apr Average, Mexico, MEX
23.474, 1940, May Average, Mexico, MEX
24.6941, 1940, Jun Average, Mexico, MEX
24.9199, 1940, Jul Average, Mexico, MEX
24.7835, 1940, Aug Average, Mexico, MEX
23.293, 1940, Sep Average, Mexico, MEX
21.0783, 1940, Oct Average, Mexico, MEX
17.2006, 1940, Nov Average, Mexico, MEX
16.1428, 1940, Dec Average, Mexico, MEX
15.0293, 1941, Jan Average, Mexico, MEX
16.2454, 1941, Feb Average, Mexico, MEX
17.0932, 1941, Mar Average, Mexico, MEX
20.6988, 1941, Apr Average, Mexico, MEX
23.1972, 1941, May Average, Mexico, MEX
24.6568, 1941, Jun Average, Mexico, MEX
24.9891, 1941, Jul Average, Mexico, MEX
24.9937, 1941, Aug Average, Mexico, MEX
23.6442, 1941, Sep Average, Mexico, MEX
21.7873, 1941, Oct Average, Mexico, MEX
17.8676, 1941, Nov Average, Mexico, MEX
15.8138, 1941, Dec Average, Mexico, MEX
14.7892, 1942, Jan Average, Mexico, MEX
15.9754, 1942, Feb Average, Mexico, MEX
17.8009, 1942, Mar Average, Mexico, MEX
21.0059, 1942, Apr Average, Mexico, MEX
23.8853, 1942, May Average, Mexico, MEX
25.4723, 1942, Jun Average, Mexico, MEX
24.9095, 1942, Jul Average, Mexico, MEX
24.3796, 1942, Aug Average, Mexico, MEX
22.9916, 1942, Sep Average, Mexico, MEX
21.0671, 1942, Oct Average, Mexico, MEX
18.404, 1942, Nov Average, Mexico, MEX
16.0179, 1942, Dec Average, Mexico, MEX
14.7478, 1943, Jan Average, Mexico, MEX
16.9602, 1943, Feb Average, Mexico, MEX
18.4664, 1943, Mar Average, Mexico, MEX
21.9792, 1943, Apr Average, Mexico, MEX
24.2925, 1943, May Average, Mexico, MEX
24.9979, 1943, Jun Average, Mexico, MEX
25.4927, 1943, Jul Average, Mexico, MEX
25.9398, 1943, Aug Average, Mexico, MEX
23.712, 1943, Sep Average, Mexico, MEX
20.6471, 1943, Oct Average, Mexico, MEX
16.7132, 1943, Nov Average, Mexico, MEX
14.5832, 1943, Dec Average, Mexico, MEX
14.0332, 1944, Jan Average, Mexico, MEX
17.112, 1944, Feb Average, Mexico, MEX
18.3868, 1944, Mar Average, Mexico, MEX
21.1621, 1944, Apr Average, Mexico, MEX
23.2971, 1944, May Average, Mexico, MEX
24.8088, 1944, Jun Average, Mexico, MEX
25.5419, 1944, Jul Average, Mexico, MEX
24.9061, 1944, Aug Average, Mexico, MEX
23.2687, 1944, Sep Average, Mexico, MEX
20.6866, 1944, Oct Average, Mexico, MEX
17.3252, 1944, Nov Average, Mexico, MEX
14.4523, 1944, Dec Average, Mexico, MEX
15.2483, 1945, Jan Average, Mexico, MEX
17.1875, 1945, Feb Average, Mexico, MEX
19.2117, 1945, Mar Average, Mexico, MEX
20.8575, 1945, Apr Average, Mexico, MEX
23.6664, 1945, May Average, Mexico, MEX
25.5026, 1945, Jun Average, Mexico, MEX
25.3762, 1945, Jul Average, Mexico, MEX
25.0736, 1945, Aug Average, Mexico, MEX
24.2303, 1945, Sep Average, Mexico, MEX
20.854, 1945, Oct Average, Mexico, MEX
18.44, 1945, Nov Average, Mexico, MEX
15.1073, 1945, Dec Average, Mexico, MEX
14.1648, 1946, Jan Average, Mexico, MEX
16.265, 1946, Feb Average, Mexico, MEX
18.9479, 1946, Mar Average, Mexico, MEX
22.0152, 1946, Apr Average, Mexico, MEX
23.8404, 1946, May Average, Mexico, MEX
25.2044, 1946, Jun Average, Mexico, MEX
25.3538, 1946, Jul Average, Mexico, MEX
25.1907, 1946, Aug Average, Mexico, MEX
24.3737, 1946, Sep Average, Mexico, MEX
21.3472, 1946, Oct Average, Mexico, MEX
17.6087, 1946, Nov Average, Mexico, MEX
15.9266, 1946, Dec Average, Mexico, MEX
14.2225, 1947, Jan Average, Mexico, MEX
15.8984, 1947, Feb Average, Mexico, MEX
18.2712, 1947, Mar Average, Mexico, MEX
21.2256, 1947, Apr Average, Mexico, MEX
23.7496, 1947, May Average, Mexico, MEX
25.4702, 1947, Jun Average, Mexico, MEX
25.5709, 1947, Jul Average, Mexico, MEX
24.2629, 1947, Aug Average, Mexico, MEX
23.9761, 1947, Sep Average, Mexico, MEX
22.3312, 1947, Oct Average, Mexico, MEX
17.6021, 1947, Nov Average, Mexico, MEX
14.8043, 1947, Dec Average, Mexico, MEX
14.0533, 1948, Jan Average, Mexico, MEX
16.7931, 1948, Feb Average, Mexico, MEX
18.1684, 1948, Mar Average, Mexico, MEX
22.1621, 1948, Apr Average, Mexico, MEX
24.2546, 1948, May Average, Mexico, MEX
25.6975, 1948, Jun Average, Mexico, MEX
25.2579, 1948, Jul Average, Mexico, MEX
25.4844, 1948, Aug Average, Mexico, MEX
23.6877, 1948, Sep Average, Mexico, MEX
20.8199, 1948, Oct Average, Mexico, MEX
17.2228, 1948, Nov Average, Mexico, MEX
16.4701, 1948, Dec Average, Mexico, MEX
13.8454, 1949, Jan Average, Mexico, MEX
16.6518, 1949, Feb Average, Mexico, MEX
19.0429, 1949, Mar Average, Mexico, MEX
20.6236, 1949, Apr Average, Mexico, MEX
23.8053, 1949, May Average, Mexico, MEX
25.2923, 1949, Jun Average, Mexico, MEX
25.2404, 1949, Jul Average, Mexico, MEX
24.9611, 1949, Aug Average, Mexico, MEX
24.2681, 1949, Sep Average, Mexico, MEX
21.1485, 1949, Oct Average, Mexico, MEX
17.8526, 1949, Nov Average, Mexico, MEX
