Temperature - (Celsius), Year, Statistics, Country, ISO3
23.17, 1968, Jun Average, Brazil, BRA
23.4204, 1968, Jul Average, Brazil, BRA
24.2339, 1968, Aug Average, Brazil, BRA
24.7632, 1968, Sep Average, Brazil, BRA
25.9717, 1968, Oct Average, Brazil, BRA
26.1075, 1968, Nov Average, Brazil, BRA
25.7588, 1968, Dec Average, Brazil, BRA
25.875, 1969, Jan Average, Brazil, BRA
26.2337, 1969, Feb Average, Brazil, BRA
26.0486, 1969, Mar Average, Brazil, BRA
25.4637, 1969, Apr Average, Brazil, BRA
24.8865, 1969, May Average, Brazil, BRA
23.8625, 1969, Jun Average, Brazil, BRA
23.6474, 1969, Jul Average, Brazil, BRA
24.479, 1969, Aug Average, Brazil, BRA
25.9805, 1969, Sep Average, Brazil, BRA
25.7028, 1969, Oct Average, Brazil, BRA
26.308, 1969, Nov Average, Brazil, BRA
25.5473, 1969, Dec Average, Brazil, BRA
25.8234, 1970, Jan Average, Brazil, BRA
25.8572, 1970, Feb Average, Brazil, BRA
25.6739, 1970, Mar Average, Brazil, BRA
25.4267, 1970, Apr Average, Brazil, BRA
24.8149, 1970, May Average, Brazil, BRA
23.9376, 1970, Jun Average, Brazil, BRA
23.3812, 1970, Jul Average, Brazil, BRA
24.2707, 1970, Aug Average, Brazil, BRA
25.2236, 1970, Sep Average, Brazil, BRA
25.9472, 1970, Oct Average, Brazil, BRA
25.5904, 1970, Nov Average, Brazil, BRA
26.1844, 1970, Dec Average, Brazil, BRA
25.6139, 1971, Jan Average, Brazil, BRA
25.2859, 1971, Feb Average, Brazil, BRA
25.3592, 1971, Mar Average, Brazil, BRA
24.4084, 1971, Apr Average, Brazil, BRA
23.4828, 1971, May Average, Brazil, BRA
22.5684, 1971, Jun Average, Brazil, BRA
23.022, 1971, Jul Average, Brazil, BRA
23.8244, 1971, Aug Average, Brazil, BRA
24.9519, 1971, Sep Average, Brazil, BRA
24.7553, 1971, Oct Average, Brazil, BRA
25.116, 1971, Nov Average, Brazil, BRA
25.7265, 1971, Dec Average, Brazil, BRA
25.2003, 1972, Jan Average, Brazil, BRA
25.2349, 1972, Feb Average, Brazil, BRA
25.5643, 1972, Mar Average, Brazil, BRA
24.4832, 1972, Apr Average, Brazil, BRA
24.5186, 1972, May Average, Brazil, BRA
24.3302, 1972, Jun Average, Brazil, BRA
23.601, 1972, Jul Average, Brazil, BRA
24.1567, 1972, Aug Average, Brazil, BRA
25.2934, 1972, Sep Average, Brazil, BRA
25.773, 1972, Oct Average, Brazil, BRA
26.126, 1972, Nov Average, Brazil, BRA
26.1176, 1972, Dec Average, Brazil, BRA
26.4473, 1973, Jan Average, Brazil, BRA
26.323, 1973, Feb Average, Brazil, BRA
26.0942, 1973, Mar Average, Brazil, BRA
25.819, 1973, Apr Average, Brazil, BRA
24.2352, 1973, May Average, Brazil, BRA
23.9831, 1973, Jun Average, Brazil, BRA
22.8785, 1973, Jul Average, Brazil, BRA
23.6984, 1973, Aug Average, Brazil, BRA
24.7812, 1973, Sep Average, Brazil, BRA
25.7597, 1973, Oct Average, Brazil, BRA
25.4344, 1973, Nov Average, Brazil, BRA
25.5076, 1973, Dec Average, Brazil, BRA
25.2484, 1974, Jan Average, Brazil, BRA
25.3404, 1974, Feb Average, Brazil, BRA
24.7578, 1974, Mar Average, Brazil, BRA
24.6087, 1974, Apr Average, Brazil, BRA
23.7818, 1974, May Average, Brazil, BRA
22.9627, 1974, Jun Average, Brazil, BRA
22.7203, 1974, Jul Average, Brazil, BRA
23.8054, 1974, Aug Average, Brazil, BRA
24.8112, 1974, Sep Average, Brazil, BRA
25.0914, 1974, Oct Average, Brazil, BRA
25.298, 1974, Nov Average, Brazil, BRA
24.892, 1974, Dec Average, Brazil, BRA
24.9628, 1975, Jan Average, Brazil, BRA
25.3225, 1975, Feb Average, Brazil, BRA
25.1537, 1975, Mar Average, Brazil, BRA
24.6507, 1975, Apr Average, Brazil, BRA
23.6722, 1975, May Average, Brazil, BRA
23.1252, 1975, Jun Average, Brazil, BRA
22.2264, 1975, Jul Average, Brazil, BRA
23.9431, 1975, Aug Average, Brazil, BRA
25.1385, 1975, Sep Average, Brazil, BRA
25.3244, 1975, Oct Average, Brazil, BRA
25.2785, 1975, Nov Average, Brazil, BRA
25.2825, 1975, Dec Average, Brazil, BRA
25.197, 1976, Jan Average, Brazil, BRA
25.0006, 1976, Feb Average, Brazil, BRA
24.8151, 1976, Mar Average, Brazil, BRA
24.5189, 1976, Apr Average, Brazil, BRA
23.7238, 1976, May Average, Brazil, BRA
22.7079, 1976, Jun Average, Brazil, BRA
22.883, 1976, Jul Average, Brazil, BRA
24.2148, 1976, Aug Average, Brazil, BRA
24.5038, 1976, Sep Average, Brazil, BRA
25.3091, 1976, Oct Average, Brazil, BRA
25.2898, 1976, Nov Average, Brazil, BRA
25.5567, 1976, Dec Average, Brazil, BRA
25.5046, 1977, Jan Average, Brazil, BRA
25.5587, 1977, Feb Average, Brazil, BRA
25.6569, 1977, Mar Average, Brazil, BRA
24.8021, 1977, Apr Average, Brazil, BRA
23.7289, 1977, May Average, Brazil, BRA
23.4242, 1977, Jun Average, Brazil, BRA
24.135, 1977, Jul Average, Brazil, BRA
24.2936, 1977, Aug Average, Brazil, BRA
25.2151, 1977, Sep Average, Brazil, BRA
25.6654, 1977, Oct Average, Brazil, BRA
25.7022, 1977, Nov Average, Brazil, BRA
25.6008, 1977, Dec Average, Brazil, BRA
25.6416, 1978, Jan Average, Brazil, BRA
25.7818, 1978, Feb Average, Brazil, BRA
25.4504, 1978, Mar Average, Brazil, BRA
24.7718, 1978, Apr Average, Brazil, BRA
23.8761, 1978, May Average, Brazil, BRA
22.929, 1978, Jun Average, Brazil, BRA
23.7564, 1978, Jul Average, Brazil, BRA
23.2909, 1978, Aug Average, Brazil, BRA
24.819, 1978, Sep Average, Brazil, BRA
25.6858, 1978, Oct Average, Brazil, BRA
25.655, 1978, Nov Average, Brazil, BRA
25.556, 1978, Dec Average, Brazil, BRA
25.1898, 1979, Jan Average, Brazil, BRA
25.5682, 1979, Feb Average, Brazil, BRA
25.2585, 1979, Mar Average, Brazil, BRA
24.8124, 1979, Apr Average, Brazil, BRA
24.1776, 1979, May Average, Brazil, BRA
22.5602, 1979, Jun Average, Brazil, BRA
23.0093, 1979, Jul Average, Brazil, BRA
24.6584, 1979, Aug Average, Brazil, BRA
24.7002, 1979, Sep Average, Brazil, BRA
25.9087, 1979, Oct Average, Brazil, BRA
25.6491, 1979, Nov Average, Brazil, BRA
25.6814, 1979, Dec Average, Brazil, BRA
25.4316, 1980, Jan Average, Brazil, BRA
25.5703, 1980, Feb Average, Brazil, BRA
25.666, 1980, Mar Average, Brazil, BRA
25.2862, 1980, Apr Average, Brazil, BRA
24.6646, 1980, May Average, Brazil, BRA
23.331, 1980, Jun Average, Brazil, BRA
23.4788, 1980, Jul Average, Brazil, BRA
24.3718, 1980, Aug Average, Brazil, BRA
24.6684, 1980, Sep Average, Brazil, BRA
25.8318, 1980, Oct Average, Brazil, BRA
25.3648, 1980, Nov Average, Brazil, BRA
25.7155, 1980, Dec Average, Brazil, BRA
25.4733, 1981, Jan Average, Brazil, BRA
25.6851, 1981, Feb Average, Brazil, BRA
25.5808, 1981, Mar Average, Brazil, BRA
25.1272, 1981, Apr Average, Brazil, BRA
24.4937, 1981, May Average, Brazil, BRA
22.7978, 1981, Jun Average, Brazil, BRA
22.2963, 1981, Jul Average, Brazil, BRA
24.0521, 1981, Aug Average, Brazil, BRA
24.7164, 1981, Sep Average, Brazil, BRA
25.1089, 1981, Oct Average, Brazil, BRA
25.6426, 1981, Nov Average, Brazil, BRA
25.7786, 1981, Dec Average, Brazil, BRA
25.3721, 1982, Jan Average, Brazil, BRA
25.5573, 1982, Feb Average, Brazil, BRA
25.3507, 1982, Mar Average, Brazil, BRA
24.6992, 1982, Apr Average, Brazil, BRA
23.897, 1982, May Average, Brazil, BRA
23.7926, 1982, Jun Average, Brazil, BRA
23.6735, 1982, Jul Average, Brazil, BRA
24.329, 1982, Aug Average, Brazil, BRA
24.9699, 1982, Sep Average, Brazil, BRA
25.6909, 1982, Oct Average, Brazil, BRA
25.91, 1982, Nov Average, Brazil, BRA
25.4493, 1982, Dec Average, Brazil, BRA
25.86, 1983, Jan Average, Brazil, BRA
26.1928, 1983, Feb Average, Brazil, BRA
25.7312, 1983, Mar Average, Brazil, BRA
25.7301, 1983, Apr Average, Brazil, BRA
25.1917, 1983, May Average, Brazil, BRA
23.4641, 1983, Jun Average, Brazil, BRA
23.7405, 1983, Jul Average, Brazil, BRA
23.9769, 1983, Aug Average, Brazil, BRA
24.9286, 1983, Sep Average, Brazil, BRA
25.2301, 1983, Oct Average, Brazil, BRA
25.4938, 1983, Nov Average, Brazil, BRA
25.4922, 1983, Dec Average, Brazil, BRA
25.6002, 1984, Jan Average, Brazil, BRA
25.9985, 1984, Feb Average, Brazil, BRA
25.4772, 1984, Mar Average, Brazil, BRA
24.6389, 1984, Apr Average, Brazil, BRA
24.6685, 1984, May Average, Brazil, BRA
23.3908, 1984, Jun Average, Brazil, BRA
23.5112, 1984, Jul Average, Brazil, BRA
23.5421, 1984, Aug Average, Brazil, BRA
24.5822, 1984, Sep Average, Brazil, BRA
25.9594, 1984, Oct Average, Brazil, BRA
25.6991, 1984, Nov Average, Brazil, BRA
25.5004, 1984, Dec Average, Brazil, BRA
25.4478, 1985, Jan Average, Brazil, BRA
25.5317, 1985, Feb Average, Brazil, BRA
25.5834, 1985, Mar Average, Brazil, BRA
25.0901, 1985, Apr Average, Brazil, BRA
24.3571, 1985, May Average, Brazil, BRA
22.8373, 1985, Jun Average, Brazil, BRA
22.9514, 1985, Jul Average, Brazil, BRA
23.9447, 1985, Aug Average, Brazil, BRA
25.0609, 1985, Sep Average, Brazil, BRA
25.761, 1985, Oct Average, Brazil, BRA
25.7094, 1985, Nov Average, Brazil, BRA
25.6651, 1985, Dec Average, Brazil, BRA
25.5606, 1986, Jan Average, Brazil, BRA
25.5888, 1986, Feb Average, Brazil, BRA
25.3402, 1986, Mar Average, Brazil, BRA
25.4543, 1986, Apr Average, Brazil, BRA
24.8123, 1986, May Average, Brazil, BRA
23.5017, 1986, Jun Average, Brazil, BRA
23.1556, 1986, Jul Average, Brazil, BRA
24.5756, 1986, Aug Average, Brazil, BRA
24.8271, 1986, Sep Average, Brazil, BRA
25.4298, 1986, Oct Average, Brazil, BRA
25.9494, 1986, Nov Average, Brazil, BRA
25.7236, 1986, Dec Average, Brazil, BRA
26.0044, 1987, Jan Average, Brazil, BRA
25.8282, 1987, Feb Average, Brazil, BRA
25.5581, 1987, Mar Average, Brazil, BRA
25.8034, 1987, Apr Average, Brazil, BRA
24.3017, 1987, May Average, Brazil, BRA
23.603, 1987, Jun Average, Brazil, BRA
24.6061, 1987, Jul Average, Brazil, BRA
24.403, 1987, Aug Average, Brazil, BRA
25.3391, 1987, Sep Average, Brazil, BRA
26.5269, 1987, Oct Average, Brazil, BRA
26.3107, 1987, Nov Average, Brazil, BRA
26.3364, 1987, Dec Average, Brazil, BRA
26.3194, 1988, Jan Average, Brazil, BRA
25.934, 1988, Feb Average, Brazil, BRA
26.2444, 1988, Mar Average, Brazil, BRA
25.2936, 1988, Apr Average, Brazil, BRA
24.2397, 1988, May Average, Brazil, BRA
23.0148, 1988, Jun Average, Brazil, BRA
22.6713, 1988, Jul Average, Brazil, BRA
24.4546, 1988, Aug Average, Brazil, BRA
25.6682, 1988, Sep Average, Brazil, BRA
26.0412, 1988, Oct Average, Brazil, BRA
25.765, 1988, Nov Average, Brazil, BRA
25.6627, 1988, Dec Average, Brazil, BRA
25.2576, 1989, Jan Average, Brazil, BRA
25.607, 1989, Feb Average, Brazil, BRA
25.4461, 1989, Mar Average, Brazil, BRA
25.1867, 1989, Apr Average, Brazil, BRA
23.7981, 1989, May Average, Brazil, BRA
23.5131, 1989, Jun Average, Brazil, BRA
22.5967, 1989, Jul Average, Brazil, BRA
24.2501, 1989, Aug Average, Brazil, BRA
24.9491, 1989, Sep Average, Brazil, BRA
25.3974, 1989, Oct Average, Brazil, BRA
25.8613, 1989, Nov Average, Brazil, BRA
25.5666, 1989, Dec Average, Brazil, BRA
25.8285, 1990, Jan Average, Brazil, BRA
25.7224, 1990, Feb Average, Brazil, BRA
26.0304, 1990, Mar Average, Brazil, BRA
25.8547, 1990, Apr Average, Brazil, BRA
24.2099, 1990, May Average, Brazil, BRA
23.4534, 1990, Jun Average, Brazil, BRA
22.8044, 1990, Jul Average, Brazil, BRA
24.2735, 1990, Aug Average, Brazil, BRA
24.6583, 1990, Sep Average, Brazil, BRA
26.2919, 1990, Oct Average, Brazil, BRA
26.479, 1990, Nov Average, Brazil, BRA
26.0116, 1990, Dec Average, Brazil, BRA
