"","Temperature....Celsius.","Year","Statistics","Country","ISO3"
"539",21.3518,2005," Nov Average"," South Africa"," ZAF"
"540",22.2342,2005," Dec Average"," South Africa"," ZAF"
"541",23.8424,2006," Jan Average"," South Africa"," ZAF"
"542",23.2933,2006," Feb Average"," South Africa"," ZAF"
"543",20.2855,2006," Mar Average"," South Africa"," ZAF"
"544",18.046,2006," Apr Average"," South Africa"," ZAF"
"545",12.9738,2006," May Average"," South Africa"," ZAF"
"546",12.0342,2006," Jun Average"," South Africa"," ZAF"
"547",12.516,2006," Jul Average"," South Africa"," ZAF"
"548",12.7528,2006," Aug Average"," South Africa"," ZAF"
"549",16.7254,2006," Sep Average"," South Africa"," ZAF"
"550",19.8822,2006," Oct Average"," South Africa"," ZAF"
"551",21.2578,2006," Nov Average"," South Africa"," ZAF"
"552",22.8908,2006," Dec Average"," South Africa"," ZAF"
"553",24.1165,2007," Jan Average"," South Africa"," ZAF"
"554",24.1584,2007," Feb Average"," South Africa"," ZAF"
"555",21.9027,2007," Mar Average"," South Africa"," ZAF"
"556",19.31,2007," Apr Average"," South Africa"," ZAF"
"557",14.9238,2007," May Average"," South Africa"," ZAF"
"558",11.9891,2007," Jun Average"," South Africa"," ZAF"
"559",11.4235,2007," Jul Average"," South Africa"," ZAF"
"560",13.5142,2007," Aug Average"," South Africa"," ZAF"
"561",17.8203,2007," Sep Average"," South Africa"," ZAF"
"562",18.7154,2007," Oct Average"," South Africa"," ZAF"
"563",20.3433,2007," Nov Average"," South Africa"," ZAF"
"564",22.1548,2007," Dec Average"," South Africa"," ZAF"
"565",23.5283,2008," Jan Average"," South Africa"," ZAF"
"566",23.725,2008," Feb Average"," South Africa"," ZAF"
"567",21.5328,2008," Mar Average"," South Africa"," ZAF"
"568",17.7962,2008," Apr Average"," South Africa"," ZAF"
"569",16.0223,2008," May Average"," South Africa"," ZAF"
"570",12.4731,2008," Jun Average"," South Africa"," ZAF"
"571",12.1193,2008," Jul Average"," South Africa"," ZAF"
"572",14.35,2008," Aug Average"," South Africa"," ZAF"
"573",15.3486,2008," Sep Average"," South Africa"," ZAF"
"574",19.542,2008," Oct Average"," South Africa"," ZAF"
"575",21.5981,2008," Nov Average"," South Africa"," ZAF"
"576",23.5123,2008," Dec Average"," South Africa"," ZAF"
"577",23.7026,2009," Jan Average"," South Africa"," ZAF"
"578",23.163,2009," Feb Average"," South Africa"," ZAF"
"579",21.5762,2009," Mar Average"," South Africa"," ZAF"
"580",19.4444,2009," Apr Average"," South Africa"," ZAF"
"581",15.0995,2009," May Average"," South Africa"," ZAF"
"582",12.5727,2009," Jun Average"," South Africa"," ZAF"
"583",11.402,2009," Jul Average"," South Africa"," ZAF"
"584",14.1177,2009," Aug Average"," South Africa"," ZAF"
"585",16.7317,2009," Sep Average"," South Africa"," ZAF"
"586",19.6427,2009," Oct Average"," South Africa"," ZAF"
"587",20.3795,2009," Nov Average"," South Africa"," ZAF"
"588",22.7368,2009," Dec Average"," South Africa"," ZAF"
"589",23.6206,2010," Jan Average"," South Africa"," ZAF"
"590",23.6908,2010," Feb Average"," South Africa"," ZAF"
"591",22.7083,2010," Mar Average"," South Africa"," ZAF"
"592",18.771,2010," Apr Average"," South Africa"," ZAF"
"593",15.8003,2010," May Average"," South Africa"," ZAF"
"594",11.6559,2010," Jun Average"," South Africa"," ZAF"
"595",12.7025,2010," Jul Average"," South Africa"," ZAF"
"596",14.1584,2010," Aug Average"," South Africa"," ZAF"
"597",17.585,2010," Sep Average"," South Africa"," ZAF"
"598",19.2173,2010," Oct Average"," South Africa"," ZAF"
"599",21.4759,2010," Nov Average"," South Africa"," ZAF"
"600",22.5635,2010," Dec Average"," South Africa"," ZAF"
"601",23.2175,2011," Jan Average"," South Africa"," ZAF"
"602",23.414,2011," Feb Average"," South Africa"," ZAF"
"603",22.7592,2011," Mar Average"," South Africa"," ZAF"
"604",17.8131,2011," Apr Average"," South Africa"," ZAF"
"605",16.1669,2011," May Average"," South Africa"," ZAF"
"606",11.2396,2011," Jun Average"," South Africa"," ZAF"
"607",10.7161,2011," Jul Average"," South Africa"," ZAF"
"608",13.2937,2011," Aug Average"," South Africa"," ZAF"
"609",16.9828,2011," Sep Average"," South Africa"," ZAF"
"610",18.887,2011," Oct Average"," South Africa"," ZAF"
"611",20.2859,2011," Nov Average"," South Africa"," ZAF"
"612",22.0699,2011," Dec Average"," South Africa"," ZAF"
"613",24.6191,2012," Jan Average"," South Africa"," ZAF"
"614",23.5114,2012," Feb Average"," South Africa"," ZAF"
"615",22.2025,2012," Mar Average"," South Africa"," ZAF"
"616",17.7208,2012," Apr Average"," South Africa"," ZAF"
"617",15.2464,2012," May Average"," South Africa"," ZAF"
"618",11.8139,2012," Jun Average"," South Africa"," ZAF"
"619",11.554,2012," Jul Average"," South Africa"," ZAF"
"620",13.4114,2012," Aug Average"," South Africa"," ZAF"
"621",15.4953,2012," Sep Average"," South Africa"," ZAF"
"622",18.78,2012," Oct Average"," South Africa"," ZAF"
"623",21.4374,2012," Nov Average"," South Africa"," ZAF"
"624",22.695,2012," Dec Average"," South Africa"," ZAF"
"625",24.1198,2013," Jan Average"," South Africa"," ZAF"
"626",23.9129,2013," Feb Average"," South Africa"," ZAF"
"627",22.5459,2013," Mar Average"," South Africa"," ZAF"
"628",17.8764,2013," Apr Average"," South Africa"," ZAF"
"629",15.4661,2013," May Average"," South Africa"," ZAF"
"630",12.1748,2013," Jun Average"," South Africa"," ZAF"
"631",12.3295,2013," Jul Average"," South Africa"," ZAF"
"632",12.7593,2013," Aug Average"," South Africa"," ZAF"
"633",15.6551,2013," Sep Average"," South Africa"," ZAF"
"634",18.9234,2013," Oct Average"," South Africa"," ZAF"
"635",21.4317,2013," Nov Average"," South Africa"," ZAF"
"636",22.5325,2013," Dec Average"," South Africa"," ZAF"
"637",24.6513,2014," Jan Average"," South Africa"," ZAF"
"638",23.9098,2014," Feb Average"," South Africa"," ZAF"
"639",21.4032,2014," Mar Average"," South Africa"," ZAF"
"640",18.2833,2014," Apr Average"," South Africa"," ZAF"
"641",15.9056,2014," May Average"," South Africa"," ZAF"
"642",11.7323,2014," Jun Average"," South Africa"," ZAF"
"643",11.5029,2014," Jul Average"," South Africa"," ZAF"
"644",14.065,2014," Aug Average"," South Africa"," ZAF"
"645",17.2654,2014," Sep Average"," South Africa"," ZAF"
"646",19.9081,2014," Oct Average"," South Africa"," ZAF"
"647",20.2494,2014," Nov Average"," South Africa"," ZAF"
"648",22.7838,2014," Dec Average"," South Africa"," ZAF"
"649",24.2425,2015," Jan Average"," South Africa"," ZAF"
"650",22.9741,2015," Feb Average"," South Africa"," ZAF"
"651",22.4776,2015," Mar Average"," South Africa"," ZAF"
"652",18.3129,2015," Apr Average"," South Africa"," ZAF"
"653",16.5335,2015," May Average"," South Africa"," ZAF"
"654",11.8717,2015," Jun Average"," South Africa"," ZAF"
"655",12.0731,2015," Jul Average"," South Africa"," ZAF"
"656",12.9774,2015," Aug Average"," South Africa"," ZAF"
"657",17.2564,2015," Sep Average"," South Africa"," ZAF"
"658",21.0545,2015," Oct Average"," South Africa"," ZAF"
"659",20.7738,2015," Nov Average"," South Africa"," ZAF"
"660",24.4593,2015," Dec Average"," South Africa"," ZAF"
"661",24.8558,2016," Jan Average"," South Africa"," ZAF"
"662",24.4227,2016," Feb Average"," South Africa"," ZAF"
"663",22.2528,2016," Mar Average"," South Africa"," ZAF"
"664",19.2176,2016," Apr Average"," South Africa"," ZAF"
"665",15.375,2016," May Average"," South Africa"," ZAF"
"666",12.9926,2016," Jun Average"," South Africa"," ZAF"
"667",11.6573,2016," Jul Average"," South Africa"," ZAF"
"668",14.8616,2016," Aug Average"," South Africa"," ZAF"
"669",16.7664,2016," Sep Average"," South Africa"," ZAF"
"670",19.5933,2016," Oct Average"," South Africa"," ZAF"
"671",22.3892,2016," Nov Average"," South Africa"," ZAF"
"672",24.2586,2016," Dec Average"," South Africa"," ZAF"
