"","Temperature - (Celsius)","Year","Statistics","Country","ISO3"
"644",15.8921,2014,"Aug Average","Australia","AUS"
"645",20.2009,2014,"Sep Average","Australia","AUS"
"646",24.411,2014,"Oct Average","Australia","AUS"
"647",26.891,2014,"Nov Average","Australia","AUS"
"648",27.8269,2014,"Dec Average","Australia","AUS"
"649",27.8351,2015,"Jan Average","Australia","AUS"
"650",28.8897,2015,"Feb Average","Australia","AUS"
"651",26.1132,2015,"Mar Average","Australia","AUS"
"652",21.2017,2015,"Apr Average","Australia","AUS"
"653",17.6659,2015,"May Average","Australia","AUS"
"654",16.096,2015,"Jun Average","Australia","AUS"
"655",14.3975,2015,"Jul Average","Australia","AUS"
"656",16.3706,2015,"Aug Average","Australia","AUS"
"657",19.1778,2015,"Sep Average","Australia","AUS"
"658",24.8664,2015,"Oct Average","Australia","AUS"
"659",26.9433,2015,"Nov Average","Australia","AUS"
"660",27.9971,2015,"Dec Average","Australia","AUS"
"661",28.3713,2016,"Jan Average","Australia","AUS"
"662",28.306,2016,"Feb Average","Australia","AUS"
"663",27.0285,2016,"Mar Average","Australia","AUS"
"664",23.8023,2016,"Apr Average","Australia","AUS"
"665",19.6843,2016,"May Average","Australia","AUS"
"666",16.0292,2016,"Jun Average","Australia","AUS"
"667",14.8634,2016,"Jul Average","Australia","AUS"
"668",16.1341,2016,"Aug Average","Australia","AUS"
"669",18.8,2016,"Sep Average","Australia","AUS"
"670",22.0308,2016,"Oct Average","Australia","AUS"
"671",25.7045,2016,"Nov Average","Australia","AUS"
"672",27.5676,2016,"Dec Average","Australia","AUS"
