"","Temperature....Celsius.","Year","Statistics","Country","ISO3"
"513",17.7521,2003," Sep Average"," Italy"," ITA"
"514",12.3638,2003," Oct Average"," Italy"," ITA"
"515",10.1217,2003," Nov Average"," Italy"," ITA"
"516",5.59031,2003," Dec Average"," Italy"," ITA"
"517",3.5621,2004," Jan Average"," Italy"," ITA"
"518",5.08946,2004," Feb Average"," Italy"," ITA"
"519",6.85365,2004," Mar Average"," Italy"," ITA"
"520",10.595,2004," Apr Average"," Italy"," ITA"
"521",13.3329,2004," May Average"," Italy"," ITA"
"522",18.6399,2004," Jun Average"," Italy"," ITA"
"523",21.2523,2004," Jul Average"," Italy"," ITA"
"524",21.5972,2004," Aug Average"," Italy"," ITA"
"525",18.0322,2004," Sep Average"," Italy"," ITA"
"526",15.1392,2004," Oct Average"," Italy"," ITA"
"527",8.66705,2004," Nov Average"," Italy"," ITA"
"528",6.1343,2004," Dec Average"," Italy"," ITA"
"529",3.12604,2005," Jan Average"," Italy"," ITA"
"530",2.24905,2005," Feb Average"," Italy"," ITA"
"531",6.67897,2005," Mar Average"," Italy"," ITA"
"532",10.3168,2005," Apr Average"," Italy"," ITA"
"533",15.6841,2005," May Average"," Italy"," ITA"
"534",19.8305,2005," Jun Average"," Italy"," ITA"
"535",21.8111,2005," Jul Average"," Italy"," ITA"
"536",20.2248,2005," Aug Average"," Italy"," ITA"
"537",18.1831,2005," Sep Average"," Italy"," ITA"
"538",13.9921,2005," Oct Average"," Italy"," ITA"
"539",8.33492,2005," Nov Average"," Italy"," ITA"
"540",3.60968,2005," Dec Average"," Italy"," ITA"
"541",2.66006,2006," Jan Average"," Italy"," ITA"
"542",4.14445,2006," Feb Average"," Italy"," ITA"
"543",6.44984,2006," Mar Average"," Italy"," ITA"
"544",11.1155,2006," Apr Average"," Italy"," ITA"
"545",15.3007,2006," May Average"," Italy"," ITA"
"546",19.3704,2006," Jun Average"," Italy"," ITA"
"547",23.5112,2006," Jul Average"," Italy"," ITA"
"548",19.7056,2006," Aug Average"," Italy"," ITA"
"549",19.0106,2006," Sep Average"," Italy"," ITA"
"550",15.2524,2006," Oct Average"," Italy"," ITA"
"551",9.82558,2006," Nov Average"," Italy"," ITA"
"552",6.51285,2006," Dec Average"," Italy"," ITA"
"553",6.4561,2007," Jan Average"," Italy"," ITA"
"554",7.1364,2007," Feb Average"," Italy"," ITA"
"555",8.25523,2007," Mar Average"," Italy"," ITA"
"556",12.9679,2007," Apr Average"," Italy"," ITA"
"557",16.1231,2007," May Average"," Italy"," ITA"
"558",19.8538,2007," Jun Average"," Italy"," ITA"
"559",21.7394,2007," Jul Average"," Italy"," ITA"
"560",21.1405,2007," Aug Average"," Italy"," ITA"
"561",16.7321,2007," Sep Average"," Italy"," ITA"
"562",12.9443,2007," Oct Average"," Italy"," ITA"
"563",7.69363,2007," Nov Average"," Italy"," ITA"
"564",4.45087,2007," Dec Average"," Italy"," ITA"
"565",5.6895,2008," Jan Average"," Italy"," ITA"
"566",5.83318,2008," Feb Average"," Italy"," ITA"
"567",7.35717,2008," Mar Average"," Italy"," ITA"
"568",10.6462,2008," Apr Average"," Italy"," ITA"
"569",15.8565,2008," May Average"," Italy"," ITA"
"570",19.4962,2008," Jun Average"," Italy"," ITA"
"571",21.6271,2008," Jul Average"," Italy"," ITA"
"572",21.9038,2008," Aug Average"," Italy"," ITA"
"573",17.0197,2008," Sep Average"," Italy"," ITA"
"574",14.1087,2008," Oct Average"," Italy"," ITA"
"575",9.07332,2008," Nov Average"," Italy"," ITA"
"576",5.05206,2008," Dec Average"," Italy"," ITA"
"577",3.89203,2009," Jan Average"," Italy"," ITA"
"578",3.95335,2009," Feb Average"," Italy"," ITA"
"579",7.16253,2009," Mar Average"," Italy"," ITA"
"580",12.0011,2009," Apr Average"," Italy"," ITA"
"581",16.8291,2009," May Average"," Italy"," ITA"
"582",18.9194,2009," Jun Average"," Italy"," ITA"
"583",21.9538,2009," Jul Average"," Italy"," ITA"
"584",22.9449,2009," Aug Average"," Italy"," ITA"
"585",18.8541,2009," Sep Average"," Italy"," ITA"
"586",12.9961,2009," Oct Average"," Italy"," ITA"
"587",9.7452,2009," Nov Average"," Italy"," ITA"
"588",5.07416,2009," Dec Average"," Italy"," ITA"
"589",3.04447,2010," Jan Average"," Italy"," ITA"
"590",4.87282,2010," Feb Average"," Italy"," ITA"
"591",7.05782,2010," Mar Average"," Italy"," ITA"
"592",11.3313,2010," Apr Average"," Italy"," ITA"
"593",14.2294,2010," May Average"," Italy"," ITA"
"594",18.9213,2010," Jun Average"," Italy"," ITA"
"595",22.946,2010," Jul Average"," Italy"," ITA"
"596",21.2346,2010," Aug Average"," Italy"," ITA"
"597",17.056,2010," Sep Average"," Italy"," ITA"
"598",12.6292,2010," Oct Average"," Italy"," ITA"
"599",9.33238,2010," Nov Average"," Italy"," ITA"
"600",3.96193,2010," Dec Average"," Italy"," ITA"
"601",4.22496,2011," Jan Average"," Italy"," ITA"
"602",5.2406,2011," Feb Average"," Italy"," ITA"
"603",7.78398,2011," Mar Average"," Italy"," ITA"
"604",12.3634,2011," Apr Average"," Italy"," ITA"
"605",15.8913,2011," May Average"," Italy"," ITA"
"606",19.2431,2011," Jun Average"," Italy"," ITA"
"607",20.7168,2011," Jul Average"," Italy"," ITA"
"608",22.3195,2011," Aug Average"," Italy"," ITA"
"609",20.0811,2011," Sep Average"," Italy"," ITA"
"610",13.3784,2011," Oct Average"," Italy"," ITA"
"611",9.94237,2011," Nov Average"," Italy"," ITA"
"612",6.14018,2011," Dec Average"," Italy"," ITA"
"613",4.06005,2012," Jan Average"," Italy"," ITA"
"614",1.62498,2012," Feb Average"," Italy"," ITA"
"615",9.24457,2012," Mar Average"," Italy"," ITA"
"616",10.9042,2012," Apr Average"," Italy"," ITA"
"617",15.0009,2012," May Average"," Italy"," ITA"
"618",20.3516,2012," Jun Average"," Italy"," ITA"
"619",22.3872,2012," Jul Average"," Italy"," ITA"
"620",23.1782,2012," Aug Average"," Italy"," ITA"
"621",18.5452,2012," Sep Average"," Italy"," ITA"
"622",14.4468,2012," Oct Average"," Italy"," ITA"
"623",10.6846,2012," Nov Average"," Italy"," ITA"
"624",4.64118,2012," Dec Average"," Italy"," ITA"
"625",4.48921,2013," Jan Average"," Italy"," ITA"
"626",3.18437,2013," Feb Average"," Italy"," ITA"
"627",6.94527,2013," Mar Average"," Italy"," ITA"
"628",11.6374,2013," Apr Average"," Italy"," ITA"
"629",14.0438,2013," May Average"," Italy"," ITA"
"630",18.2495,2013," Jun Average"," Italy"," ITA"
"631",22.4756,2013," Jul Average"," Italy"," ITA"
"632",22.5234,2013," Aug Average"," Italy"," ITA"
"633",18.112,2013," Sep Average"," Italy"," ITA"
"634",14.994,2013," Oct Average"," Italy"," ITA"
"635",9.12796,2013," Nov Average"," Italy"," ITA"
"636",5.88498,2013," Dec Average"," Italy"," ITA"
"637",6.28229,2014," Jan Average"," Italy"," ITA"
"638",7.14873,2014," Feb Average"," Italy"," ITA"
"639",9.06788,2014," Mar Average"," Italy"," ITA"
"640",11.7857,2014," Apr Average"," Italy"," ITA"
"641",14.1832,2014," May Average"," Italy"," ITA"
"642",19.4585,2014," Jun Average"," Italy"," ITA"
"643",20.713,2014," Jul Average"," Italy"," ITA"
"644",20.5857,2014," Aug Average"," Italy"," ITA"
"645",18.3533,2014," Sep Average"," Italy"," ITA"
"646",15.1062,2014," Oct Average"," Italy"," ITA"
"647",11.4827,2014," Nov Average"," Italy"," ITA"
"648",6.23547,2014," Dec Average"," Italy"," ITA"
"649",4.9772,2015," Jan Average"," Italy"," ITA"
"650",4.77124,2015," Feb Average"," Italy"," ITA"
"651",8.10788,2015," Mar Average"," Italy"," ITA"
"652",11.0469,2015," Apr Average"," Italy"," ITA"
"653",15.7676,2015," May Average"," Italy"," ITA"
"654",19.8907,2015," Jun Average"," Italy"," ITA"
"655",24.103,2015," Jul Average"," Italy"," ITA"
"656",22.7576,2015," Aug Average"," Italy"," ITA"
"657",17.9098,2015," Sep Average"," Italy"," ITA"
"658",13.4919,2015," Oct Average"," Italy"," ITA"
"659",10.1646,2015," Nov Average"," Italy"," ITA"
"660",6.80853,2015," Dec Average"," Italy"," ITA"
"661",5.21067,2016," Jan Average"," Italy"," ITA"
"662",7.25791,2016," Feb Average"," Italy"," ITA"
"663",7.71718,2016," Mar Average"," Italy"," ITA"
"664",12.1082,2016," Apr Average"," Italy"," ITA"
"665",14.5709,2016," May Average"," Italy"," ITA"
"666",19.0788,2016," Jun Average"," Italy"," ITA"
"667",22.2285,2016," Jul Average"," Italy"," ITA"
"668",21.6519,2016," Aug Average"," Italy"," ITA"
"669",19.1068,2016," Sep Average"," Italy"," ITA"
"670",13.2983,2016," Oct Average"," Italy"," ITA"
"671",9.45366,2016," Nov Average"," Italy"," ITA"
"672",5.88849,2016," Dec Average"," Italy"," ITA"
