"","Temperature - (Celsius)","Year","Statistics","Country","ISO3"
"562",15.7942,2007,"Oct Average","Argentina","ARG"
"563",17.1401,2007,"Nov Average","Argentina","ARG"
"564",20.1885,2007,"Dec Average","Argentina","ARG"
"565",21.2855,2008,"Jan Average","Argentina","ARG"
"566",20.7881,2008,"Feb Average","Argentina","ARG"
"567",18.2233,2008,"Mar Average","Argentina","ARG"
"568",13.9226,2008,"Apr Average","Argentina","ARG"
"569",10.2631,2008,"May Average","Argentina","ARG"
"570",7.11222,2008,"Jun Average","Argentina","ARG"
"571",9.4723,2008,"Jul Average","Argentina","ARG"
"572",9.08591,2008,"Aug Average","Argentina","ARG"
"573",11.7314,2008,"Sep Average","Argentina","ARG"
"574",15.4399,2008,"Oct Average","Argentina","ARG"
"575",19.602,2008,"Nov Average","Argentina","ARG"
"576",20.8827,2008,"Dec Average","Argentina","ARG"
"577",21.3004,2009,"Jan Average","Argentina","ARG"
"578",20.7359,2009,"Feb Average","Argentina","ARG"
"579",19.4013,2009,"Mar Average","Argentina","ARG"
"580",16.1339,2009,"Apr Average","Argentina","ARG"
"581",11.6076,2009,"May Average","Argentina","ARG"
"582",7.7411,2009,"Jun Average","Argentina","ARG"
"583",6.75967,2009,"Jul Average","Argentina","ARG"
"584",10.9064,2009,"Aug Average","Argentina","ARG"
"585",10.9019,2009,"Sep Average","Argentina","ARG"
"586",15.3763,2009,"Oct Average","Argentina","ARG"
"587",17.9097,2009,"Nov Average","Argentina","ARG"
"588",19.3766,2009,"Dec Average","Argentina","ARG"
"589",21.6277,2010,"Jan Average","Argentina","ARG"
"590",19.9462,2010,"Feb Average","Argentina","ARG"
"591",19.0416,2010,"Mar Average","Argentina","ARG"
"592",13.6482,2010,"Apr Average","Argentina","ARG"
"593",10.2304,2010,"May Average","Argentina","ARG"
"594",8.40695,2010,"Jun Average","Argentina","ARG"
"595",6.41267,2010,"Jul Average","Argentina","ARG"
"596",8.26341,2010,"Aug Average","Argentina","ARG"
"597",11.9437,2010,"Sep Average","Argentina","ARG"
"598",14.8717,2010,"Oct Average","Argentina","ARG"
"599",17.6103,2010,"Nov Average","Argentina","ARG"
"600",20.3689,2010,"Dec Average","Argentina","ARG"
"601",21.3367,2011,"Jan Average","Argentina","ARG"
"602",19.9984,2011,"Feb Average","Argentina","ARG"
"603",17.7872,2011,"Mar Average","Argentina","ARG"
"604",14.7253,2011,"Apr Average","Argentina","ARG"
"605",10.8847,2011,"May Average","Argentina","ARG"
"606",7.94541,2011,"Jun Average","Argentina","ARG"
"607",7.2453,2011,"Jul Average","Argentina","ARG"
"608",8.42142,2011,"Aug Average","Argentina","ARG"
"609",13.1684,2011,"Sep Average","Argentina","ARG"
"610",14.7345,2011,"Oct Average","Argentina","ARG"
"611",18.9789,2011,"Nov Average","Argentina","ARG"
"612",20.8096,2011,"Dec Average","Argentina","ARG"
"613",22.5712,2012,"Jan Average","Argentina","ARG"
"614",20.6436,2012,"Feb Average","Argentina","ARG"
"615",18.5725,2012,"Mar Average","Argentina","ARG"
"616",14.0977,2012,"Apr Average","Argentina","ARG"
"617",11.871,2012,"May Average","Argentina","ARG"
"618",8.09893,2012,"Jun Average","Argentina","ARG"
"619",6.45212,2012,"Jul Average","Argentina","ARG"
"620",10.0464,2012,"Aug Average","Argentina","ARG"
"621",13.1845,2012,"Sep Average","Argentina","ARG"
"622",15.5176,2012,"Oct Average","Argentina","ARG"
"623",18.8304,2012,"Nov Average","Argentina","ARG"
"624",20.2108,2012,"Dec Average","Argentina","ARG"
"625",21.8616,2013,"Jan Average","Argentina","ARG"
"626",20.4812,2013,"Feb Average","Argentina","ARG"
"627",16.6663,2013,"Mar Average","Argentina","ARG"
"628",15.3681,2013,"Apr Average","Argentina","ARG"
"629",11.1221,2013,"May Average","Argentina","ARG"
"630",9.23153,2013,"Jun Average","Argentina","ARG"
"631",7.75271,2013,"Jul Average","Argentina","ARG"
"632",8.41478,2013,"Aug Average","Argentina","ARG"
"633",11.1703,2013,"Sep Average","Argentina","ARG"
"634",15.907,2013,"Oct Average","Argentina","ARG"
"635",18.2008,2013,"Nov Average","Argentina","ARG"
"636",22.2358,2013,"Dec Average","Argentina","ARG"
"637",21.81,2014,"Jan Average","Argentina","ARG"
"638",19.6375,2014,"Feb Average","Argentina","ARG"
"639",16.7276,2014,"Mar Average","Argentina","ARG"
"640",13.9335,2014,"Apr Average","Argentina","ARG"
"641",10.9886,2014,"May Average","Argentina","ARG"
"642",8.38787,2014,"Jun Average","Argentina","ARG"
"643",8.21392,2014,"Jul Average","Argentina","ARG"
"644",10.9761,2014,"Aug Average","Argentina","ARG"
"645",13.1007,2014,"Sep Average","Argentina","ARG"
"646",16.8488,2014,"Oct Average","Argentina","ARG"
"647",17.6442,2014,"Nov Average","Argentina","ARG"
"648",19.8945,2014,"Dec Average","Argentina","ARG"
"649",21.2598,2015,"Jan Average","Argentina","ARG"
"650",20.1724,2015,"Feb Average","Argentina","ARG"
"651",18.9361,2015,"Mar Average","Argentina","ARG"
"652",15.9691,2015,"Apr Average","Argentina","ARG"
"653",12.1771,2015,"May Average","Argentina","ARG"
"654",9.4441,2015,"Jun Average","Argentina","ARG"
"655",8.29566,2015,"Jul Average","Argentina","ARG"
"656",10.8121,2015,"Aug Average","Argentina","ARG"
"657",11.6471,2015,"Sep Average","Argentina","ARG"
"658",13.2553,2015,"Oct Average","Argentina","ARG"
"659",17.2651,2015,"Nov Average","Argentina","ARG"
"660",20.3117,2015,"Dec Average","Argentina","ARG"
"661",21.7341,2016,"Jan Average","Argentina","ARG"
"662",21.2815,2016,"Feb Average","Argentina","ARG"
"663",17.8405,2016,"Mar Average","Argentina","ARG"
"664",13.4233,2016,"Apr Average","Argentina","ARG"
"665",9.53641,2016,"May Average","Argentina","ARG"
"666",6.82918,2016,"Jun Average","Argentina","ARG"
"667",7.45637,2016,"Jul Average","Argentina","ARG"
"668",10.4387,2016,"Aug Average","Argentina","ARG"
"669",12.0363,2016,"Sep Average","Argentina","ARG"
"670",14.8559,2016,"Oct Average","Argentina","ARG"
"671",17.8279,2016,"Nov Average","Argentina","ARG"
"672",20.8149,2016,"Dec Average","Argentina","ARG"
