"Year","Name","Code","avg"
1985,"Italy","ITA",11.8239375
1985,"Japan","JPN",10.6365125
1985,"Korea  Republic of","KOR",10.7355358333333
1985,"Mexico","MEX",20.4496166666667
1985,"Russia","RUS",-6.65309583333333
1985,"Saudi Arabia","SAU",24.8809583333333
1985,"South Africa","ZAF",18.2006916666667
1985,"Turkey","TUR",10.9935125
1985,"United Kingdom","GBR",7.77746083333333
1985,"United States","USA",6.57842083333333
1986,"Argentina","ARG",14.6200775
1986,"Australia","AUS",21.6832
1986,"Brazil","BRA",24.99325
1986,"Canada","CAN",-7.0463625
1986,"China","CHN",6.32847
1986,"France","FRA",10.3181733333333
1986,"Germany","DEU",8.16343833333333
1986,"India","IND",24.1485833333333
1986,"Indonesia","IDN",25.9247833333333
1986,"Italy","ITA",11.9952991666667
1986,"Japan","JPN",10.0233241666667
1986,"Korea  Republic of","KOR",10.17295
1986,"Mexico","MEX",20.7177666666667
1986,"Russia","RUS",-6.00911166666667
1986,"Saudi Arabia","SAU",24.7004
1986,"South Africa","ZAF",18.14635
1986,"Turkey","TUR",11.3798841666667
1986,"United Kingdom","GBR",7.62916583333333
1986,"United States","USA",7.54175666666667
1987,"Argentina","ARG",14.515285
1987,"Australia","AUS",21.7106083333333
1987,"Brazil","BRA",25.3850833333333
1987,"Canada","CAN",-5.6790075
1987,"China","CHN",6.63087
1987,"France","FRA",10.305305
1987,"Germany","DEU",7.68622666666667
1987,"India","IND",24.646075
1987,"Indonesia","IDN",26.1960333333333
1987,"Italy","ITA",11.9401133333333
1987,"Japan","JPN",10.8768
1987,"Korea  Republic of","KOR",10.9629675
1987,"Mexico","MEX",20.3128166666667
1987,"Russia","RUS",-7.42573916666667
1987,"Saudi Arabia","SAU",25.1866083333333
1987,"South Africa","ZAF",18.2301166666667
1987,"Turkey","TUR",10.8044841666667
1987,"United Kingdom","GBR",7.98753916666667
1987,"United States","USA",7.71805833333333
1988,"Argentina","ARG",14.1327658333333
1988,"Australia","AUS",22.21635
1988,"Brazil","BRA",25.109075
1988,"Canada","CAN",-6.12195916666667
1988,"China","CHN",6.7425725
1988,"France","FRA",11.1832383333333
1988,"Germany","DEU",9.27841
1988,"India","IND",24.6460166666667
1988,"Indonesia","IDN",26.0806
1988,"Italy","ITA",12.3388633333333
1988,"Japan","JPN",10.3173033333333
1988,"Korea  Republic of","KOR",10.8201141666667
1988,"Mexico","MEX",20.4978583333333
1988,"Russia","RUS",-5.43817083333333
1988,"Saudi Arabia","SAU",24.9926
1988,"South Africa","ZAF",17.7188
1988,"Turkey","TUR",10.6917808333333
1988,"United Kingdom","GBR",8.73470833333333
1988,"United States","USA",7.33440833333333
1989,"Argentina","ARG",14.8461341666667
1989,"Australia","AUS",21.4714833333333
1989,"Brazil","BRA",24.7858166666667
1989,"Canada","CAN",-7.1554175
1989,"China","CHN",6.7106775
1989,"France","FRA",11.7241391666667
1989,"Germany","DEU",9.79590833333333
1989,"India","IND",24.030775
1989,"Indonesia","IDN",25.8957
1989,"Italy","ITA",12.0570308333333
1989,"Japan","JPN",11.2734191666667
1989,"Korea  Republic of","KOR",11.4984033333333
1989,"Mexico","MEX",20.846275
1989,"Russia","RUS",-5.23129583333333
1989,"Saudi Arabia","SAU",24.5055083333333
1989,"South Africa","ZAF",17.54045
1989,"Turkey","TUR",11.222365
1989,"United Kingdom","GBR",9.203185
1989,"United States","USA",6.8528025
1990,"Argentina","ARG",14.4950008333333
1990,"Australia","AUS",21.9671416666667
1990,"Brazil","BRA",25.1348333333333
1990,"Canada","CAN",-7.1663225
1990,"China","CHN",6.9978425
1990,"France","FRA",11.765655
1990,"Germany","DEU",9.80541833333333
1990,"India","IND",24.1471166666667
1990,"Indonesia","IDN",26.17105
1990,"Italy","ITA",12.4695008333333
1990,"Japan","JPN",11.9352308333333
1990,"Korea  Republic of","KOR",11.8390566666667
1990,"Mexico","MEX",20.8927666666667
1990,"Russia","RUS",-5.18336583333333
1990,"Saudi Arabia","SAU",24.96855
1990,"South Africa","ZAF",17.79785
1990,"Turkey","TUR",11.11697
1990,"United Kingdom","GBR",9.3412025
1990,"United States","USA",7.45119583333333
1991,"Argentina","ARG",14.4340091666667
1991,"Australia","AUS",22.1454833333333
1991,"Brazil","BRA",25.0899666666667
1991,"Canada","CAN",-6.54869833333333
1991,"China","CHN",6.57669916666667
1991,"France","FRA",10.754585
1991,"Germany","DEU",8.681505
1991,"India","IND",24.1963333333333
1991,"Indonesia","IDN",26.0791166666667
1991,"Italy","ITA",11.7051566666667
1991,"Japan","JPN",11.2856075
1991,"Korea  Republic of","KOR",11.0104008333333
1991,"Mexico","MEX",20.8344833333333
1991,"Russia","RUS",-5.40417916666667
1991,"Saudi Arabia","SAU",24.7065
1991,"South Africa","ZAF",17.8275083333333
1991,"Turkey","TUR",10.920305
1991,"United Kingdom","GBR",8.515225
1991,"United States","USA",7.56583166666667
1992,"Argentina","ARG",14.10193
1992,"Australia","AUS",21.5761916666667
1992,"Brazil","BRA",24.927425
1992,"Canada","CAN",-7.09586916666667
1992,"China","CHN",6.34880666666667
1992,"France","FRA",11.1056591666667
1992,"Germany","DEU",9.64515833333333
1992,"India","IND",24.1002333333333
1992,"Indonesia","IDN",26.1047833333333
1992,"Italy","ITA",12.3544558333333
1992,"Japan","JPN",10.9694358333333
1992,"Korea  Republic of","KOR",11.2800791666667
1992,"Mexico","MEX",20.6302
1992,"Russia","RUS",-6.11068166666667
1992,"Saudi Arabia","SAU",23.9076083333333
1992,"South Africa","ZAF",18.36305
1992,"Turkey","TUR",9.7217725
1992,"United Kingdom","GBR",8.6831875
1992,"United States","USA",7.06914583333333
1993,"Argentina","ARG",14.46073
1993,"Australia","AUS",21.8246916666667
1993,"Brazil","BRA",25.0506583333333
1993,"Canada","CAN",-6.43983166666667
1993,"China","CHN",6.39526083333333
1993,"France","FRA",10.7717725
1993,"Germany","DEU",8.71729333333333
1993,"India","IND",24.3442333333333
1993,"Indonesia","IDN",26.053975
1993,"Italy","ITA",12.10252
1993,"Japan","JPN",10.511665
1993,"Korea  Republic of","KOR",10.6016141666667
1993,"Mexico","MEX",20.9114333333333
1993,"Russia","RUS",-5.71302666666667
1993,"Saudi Arabia","SAU",24.7629916666667
1993,"South Africa","ZAF",18.3324
1993,"Turkey","TUR",10.5184575
1993,"United Kingdom","GBR",8.30370916666667
1993,"United States","USA",7.09632333333333
1994,"Argentina","ARG",15.0152983333333
1994,"Australia","AUS",21.759325
1994,"Brazil","BRA",25.1350166666667
1994,"Canada","CAN",-6.41650166666667
1994,"China","CHN",6.98301916666667
1994,"France","FRA",11.9774241666667
1994,"Germany","DEU",9.8808975
1994,"India","IND",24.2085666666667
1994,"Indonesia","IDN",26.0713833333333
1994,"Italy","ITA",13.0322966666667
1994,"Japan","JPN",11.6948241666667
1994,"Korea  Republic of","KOR",12.0959041666667
1994,"Mexico","MEX",21.3557333333333
1994,"Russia","RUS",-6.10001416666667
1994,"Saudi Arabia","SAU",25.139
1994,"South Africa","ZAF",17.670925
1994,"Turkey","TUR",11.8549091666667
1994,"United Kingdom","GBR",8.87554916666667
1994,"United States","USA",7.3768625
1995,"Argentina","ARG",14.4363916666667
1995,"Australia","AUS",21.6518833333333
1995,"Brazil","BRA",25.3611833333333
1995,"Canada","CAN",-6.272845
1995,"China","CHN",6.75275083333333
1995,"France","FRA",11.5866166666667
1995,"Germany","DEU",9.1360675
1995,"India","IND",24.3611333333333
1995,"Indonesia","IDN",26.1290833333333
1995,"Italy","ITA",12.0255758333333
1995,"Japan","JPN",10.9935566666667
1995,"Korea  Republic of","KOR",11.0755616666667
1995,"Mexico","MEX",21.2733583333333
1995,"Russia","RUS",-4.2853025
1995,"Saudi Arabia","SAU",24.9380416666667
1995,"South Africa","ZAF",17.952075
1995,"Turkey","TUR",11.2868758333333
1995,"United Kingdom","GBR",9.22905666666667
1995,"United States","USA",7.48387833333333
1996,"Argentina","ARG",14.4696983333333
1996,"Australia","AUS",21.99785
1996,"Brazil","BRA",25.111575
1996,"Canada","CAN",-7.0172975
1996,"China","CHN",6.41782416666667
1996,"France","FRA",10.5934775
1996,"Germany","DEU",7.49232
1996,"India","IND",24.4234916666667
1996,"Indonesia","IDN",26.1295666666667
1996,"Italy","ITA",11.7618058333333
1996,"Japan","JPN",10.5749008333333
1996,"Korea  Republic of","KOR",10.9067416666667
1996,"Mexico","MEX",21.1581833333333
1996,"Russia","RUS",-5.84358916666667
1996,"Saudi Arabia","SAU",25.3741666666667
1996,"South Africa","ZAF",17.3808691666667
1996,"Turkey","TUR",11.5480583333333
1996,"United Kingdom","GBR",8.25250833333333
1996,"United States","USA",6.73062666666667
1997,"Argentina","ARG",14.8230341666667
1997,"Australia","AUS",21.7274833333333
1997,"Brazil","BRA",25.40525
1997,"Canada","CAN",-6.323375
1997,"China","CHN",6.84325833333333
1997,"France","FRA",11.8492558333333
1997,"Germany","DEU",9.16051666666667
1997,"India","IND",23.9338916666667
1997,"Indonesia","IDN",26.2368416666667
1997,"Italy","ITA",12.54013
1997,"Japan","JPN",11.2377158333333
1997,"Korea  Republic of","KOR",11.6186675
1997,"Mexico","MEX",20.8819
1997,"Russia","RUS",-5.42980583333333
1997,"Saudi Arabia","SAU",24.712125
1997,"South Africa","ZAF",17.7441666666667
1997,"Turkey","TUR",10.6909583333333
1997,"United Kingdom","GBR",9.40983166666667
1997,"United States","USA",7.09064416666667
